,workerId,comment,answer1,correct
1604,XOoVAl69,24,1,0
1605,XOoVAl69,43,1,1
1606,XOoVAl69,108,1,1
1607,XOoVAl69,40,1,1
1608,2QoUR9Sj,51,1,1
1609,2QoUR9Sj,24,1,0
1610,2QoUR9Sj,103,-1,1
1611,2QoUR9Sj,89,-1,1
1612,2QoUR9Sj,33,1,1
1613,2QoUR9Sj,16,-1,1
1614,2QoUR9Sj,82,-1,1
1615,2QoUR9Sj,20,1,0
1616,2QoUR9Sj,18,-1,1
1617,2QoUR9Sj,8,-1,1
1618,2QoUR9Sj,3,-1,1
1619,2QoUR9Sj,46,1,1
1620,2QoUR9Sj,34,1,1
1621,2QoUR9Sj,50,1,1
1622,2QoUR9Sj,105,-1,1
1623,2QoUR9Sj,77,-1,1
1624,2QoUR9Sj,62,-1,1
1625,2QoUR9Sj,118,1,1
1626,2QoUR9Sj,119,1,1
1627,2QoUR9Sj,44,1,1
1628,2QoUR9Sj,78,1,0
1629,2QoUR9Sj,69,-1,1
1630,2QoUR9Sj,97,-1,1
1631,2QoUR9Sj,95,1,1
1632,m1OMvKjc,18,-1,1
1633,m1OMvKjc,34,1,1
1634,m1OMvKjc,37,1,1
1635,m1OMvKjc,61,-1,1
1636,m1OMvKjc,17,1,0
1637,m1OMvKjc,7,-1,1
1638,m1OMvKjc,50,1,1
1639,m1OMvKjc,110,1,1
1640,m1OMvKjc,1,-1,1
1641,m1OMvKjc,99,1,1
1642,m1OMvKjc,72,-1,1
1643,m1OMvKjc,112,1,1
1644,m1OMvKjc,57,1,1
1645,m1OMvKjc,21,1,0
1646,m1OMvKjc,70,1,0
1647,m1OMvKjc,101,1,1
1648,m1OMvKjc,109,1,1
1649,m1OMvKjc,63,-1,1
1650,m1OMvKjc,44,1,1
1651,m1OMvKjc,82,-1,1
1652,m1OMvKjc,46,1,1
1653,m1OMvKjc,81,-1,1
1654,m1OMvKjc,94,1,1
1655,m1OMvKjc,24,1,0
1656,EeFDPkHg,111,1,1
1657,EeFDPkHg,3,-1,1
1658,EeFDPkHg,65,-1,1
1659,EeFDPkHg,32,-1,1
1660,EeFDPkHg,106,1,1
1661,EeFDPkHg,1,-1,1
1662,EeFDPkHg,42,1,1
1663,EeFDPkHg,56,1,1
1664,EeFDPkHg,66,-1,1
1665,EeFDPkHg,21,-1,1
1666,EeFDPkHg,11,1,0
1667,EeFDPkHg,98,1,1
1668,EeFDPkHg,90,1,1
1669,EeFDPkHg,76,-1,1
1670,EeFDPkHg,10,1,0
1671,EeFDPkHg,36,1,1
1672,EeFDPkHg,23,-1,1
1673,EeFDPkHg,86,1,0
1674,EeFDPkHg,115,1,1
1675,EeFDPkHg,58,1,1
1676,EeFDPkHg,40,1,1
1677,EeFDPkHg,87,1,0
1678,EeFDPkHg,74,1,0
1679,EeFDPkHg,100,1,1
1680,p9nc975a,56,1,1
1681,p9nc975a,86,1,0
1682,p9nc975a,35,1,1
1683,p9nc975a,83,-1,1
1684,p9nc975a,110,1,1
1685,p9nc975a,4,-1,1
1686,p9nc975a,90,1,1
1687,p9nc975a,59,1,1
1688,p9nc975a,40,1,1
1689,p9nc975a,33,1,1
1690,p9nc975a,117,1,1
1691,p9nc975a,95,-1,1
1692,p9nc975a,22,-1,1
1693,p9nc975a,61,-1,1
1694,p9nc975a,20,-1,1
1695,p9nc975a,108,-1,1
1696,p9nc975a,48,-1,1
1697,p9nc975a,75,1,0
1698,p9nc975a,5,-1,1
1699,p9nc975a,64,-1,1
1700,p9nc975a,101,1,1
1701,p9nc975a,16,-1,1
1702,p9nc975a,18,-1,1
1703,p9nc975a,74,1,0
1704,YqRyZQGs,67,-1,1
1705,YqRyZQGs,13,-1,1
1706,YqRyZQGs,7,-1,1
1707,YqRyZQGs,55,1,1
1708,YqRyZQGs,24,1,0
1709,YqRyZQGs,77,1,0
1710,YqRyZQGs,70,-1,1
1711,YqRyZQGs,17,1,0
1712,YqRyZQGs,93,-1,1
1713,YqRyZQGs,47,1,1
1714,YqRyZQGs,31,1,1
1715,YqRyZQGs,105,1,1
1716,YqRyZQGs,9,-1,1
1717,YqRyZQGs,48,1,1
1718,YqRyZQGs,68,1,0
1719,YqRyZQGs,86,1,0
1720,YqRyZQGs,27,1,0
1721,YqRyZQGs,35,1,1
1722,YqRyZQGs,98,1,1
1723,YqRyZQGs,107,1,1
1724,YqRyZQGs,115,1,1
1725,YqRyZQGs,117,1,1
1726,YqRyZQGs,80,1,0
1727,YqRyZQGs,59,1,1
1728,pClcr6Vm,64,-1,1
1729,pClcr6Vm,65,-1,1
1730,pClcr6Vm,73,-1,1
1731,pClcr6Vm,8,-1,1
1732,pClcr6Vm,12,-1,1
1733,pClcr6Vm,3,1,0
1734,pClcr6Vm,39,1,1
1735,pClcr6Vm,80,1,0
1736,pClcr6Vm,78,1,0
1737,pClcr6Vm,91,1,1
1738,pClcr6Vm,88,1,0
1739,pClcr6Vm,113,1,1
1740,pClcr6Vm,36,1,1
1741,pClcr6Vm,24,1,0
1742,pClcr6Vm,41,1,1
1743,pClcr6Vm,23,1,0
1744,pClcr6Vm,118,1,1
1745,pClcr6Vm,109,1,1
1746,pClcr6Vm,51,1,1
1747,pClcr6Vm,105,1,1
1748,pClcr6Vm,95,1,1
1749,pClcr6Vm,43,1,1
1750,pClcr6Vm,14,-1,1
1751,pClcr6Vm,52,1,1
1752,W8MeYNQ3,6,-1,1
1753,W8MeYNQ3,29,1,0
1754,W8MeYNQ3,84,1,0
1755,W8MeYNQ3,106,1,1
1756,W8MeYNQ3,70,-1,1
1757,W8MeYNQ3,21,1,0
1758,W8MeYNQ3,98,1,1
1759,W8MeYNQ3,93,1,1
1760,W8MeYNQ3,87,1,0
1761,W8MeYNQ3,31,1,1
1762,W8MeYNQ3,74,-1,1
1763,W8MeYNQ3,18,-1,1
1764,W8MeYNQ3,117,1,1
1765,W8MeYNQ3,118,1,1
1766,W8MeYNQ3,54,1,1
1767,W8MeYNQ3,100,1,1
1768,W8MeYNQ3,19,1,0
1769,W8MeYNQ3,5,-1,1
1770,W8MeYNQ3,41,1,1
1771,W8MeYNQ3,33,1,1
1772,W8MeYNQ3,60,-1,1
1773,W8MeYNQ3,69,-1,1
1774,W8MeYNQ3,57,1,1
1775,W8MeYNQ3,49,1,1
1776,bBtV8U2z,61,-1,1
1777,bBtV8U2z,48,1,1
1778,bBtV8U2z,34,1,1
1779,bBtV8U2z,71,-1,1
1780,bBtV8U2z,35,1,1
1781,bBtV8U2z,27,-1,1
1782,bBtV8U2z,108,1,1
1783,bBtV8U2z,69,1,0
1784,bBtV8U2z,97,1,1
1785,bBtV8U2z,49,1,1
1786,bBtV8U2z,20,-1,1
1787,bBtV8U2z,109,-1,1
1788,bBtV8U2z,19,-1,1
1789,bBtV8U2z,117,1,1
1790,bBtV8U2z,14,-1,1
1791,bBtV8U2z,59,1,1
1792,bBtV8U2z,76,1,0
1793,bBtV8U2z,83,-1,1
1794,bBtV8U2z,57,1,1
1795,bBtV8U2z,9,-1,1
1796,bBtV8U2z,115,1,1
1797,bBtV8U2z,6,-1,1
1798,bBtV8U2z,91,1,1
1799,bBtV8U2z,80,1,0
1800,RZlwNa7g,25,1,0
1801,RZlwNa7g,6,-1,1
1802,RZlwNa7g,57,1,1
1803,RZlwNa7g,30,1,1
1804,RZlwNa7g,112,1,1
1805,RZlwNa7g,106,1,1
1806,RZlwNa7g,49,1,1
1807,RZlwNa7g,28,1,0
1808,RZlwNa7g,89,1,0
1809,RZlwNa7g,83,1,0
1810,RZlwNa7g,108,1,1
1811,RZlwNa7g,69,1,0
1812,RZlwNa7g,97,1,1
1813,RZlwNa7g,70,1,0
1814,RZlwNa7g,18,1,0
1815,RZlwNa7g,4,-1,1
1816,RZlwNa7g,59,1,1
1817,RZlwNa7g,36,1,1
1818,RZlwNa7g,78,1,0
1819,RZlwNa7g,118,1,1
1820,RZlwNa7g,43,1,1
1821,RZlwNa7g,60,-1,1
1822,RZlwNa7g,98,1,1
1823,RZlwNa7g,11,1,0
1824,vnpSZrni,55,1,1
1825,vnpSZrni,39,1,1
1826,vnpSZrni,111,1,1
1827,vnpSZrni,105,1,1
1828,vnpSZrni,113,1,1
1829,vnpSZrni,60,-1,1
1830,vnpSZrni,33,1,1
1831,vnpSZrni,68,1,0
1832,vnpSZrni,59,1,1
1833,vnpSZrni,103,-1,1
1834,vnpSZrni,7,-1,1
1835,vnpSZrni,92,1,1
1836,vnpSZrni,12,1,0
1837,vnpSZrni,75,1,0
1838,vnpSZrni,80,1,0
1839,vnpSZrni,9,-1,1
1840,vnpSZrni,44,1,1
1841,vnpSZrni,99,1,1
1842,vnpSZrni,77,1,0
1843,vnpSZrni,26,-1,1
1844,vnpSZrni,14,-1,1
1845,vnpSZrni,46,1,1
1846,vnpSZrni,82,-1,1
1847,vnpSZrni,27,-1,1
1848,SkXIRJgp,20,-1,1
1849,SkXIRJgp,30,1,1
1850,SkXIRJgp,102,1,1
1851,SkXIRJgp,110,1,1
1852,SkXIRJgp,0,-1,1
1853,SkXIRJgp,41,1,1
1854,SkXIRJgp,44,1,1
1855,SkXIRJgp,53,1,1
1856,SkXIRJgp,104,1,1
1857,SkXIRJgp,87,1,0
1858,SkXIRJgp,38,1,1
1859,SkXIRJgp,91,1,1
1860,SkXIRJgp,114,1,1
1861,SkXIRJgp,17,-1,1
1862,SkXIRJgp,52,1,1
1863,SkXIRJgp,83,-1,1
1864,SkXIRJgp,64,-1,1
1865,SkXIRJgp,74,-1,1
1866,SkXIRJgp,78,1,0
1867,SkXIRJgp,94,1,1
1868,SkXIRJgp,68,1,0
1869,SkXIRJgp,14,-1,1
1870,SkXIRJgp,25,-1,1
1871,SkXIRJgp,4,-1,1
1872,AUSRe0uH,107,1,1
1873,AUSRe0uH,30,1,1
1874,AUSRe0uH,50,1,1
1875,AUSRe0uH,92,-1,1
1876,AUSRe0uH,34,1,1
1877,AUSRe0uH,111,1,1
1878,AUSRe0uH,51,1,1
1879,AUSRe0uH,23,1,0
1880,AUSRe0uH,19,1,0
1881,AUSRe0uH,82,-1,1
1882,AUSRe0uH,28,1,0
1883,AUSRe0uH,47,1,1
1884,AUSRe0uH,12,-1,1
1885,AUSRe0uH,44,1,1
1886,AUSRe0uH,0,-1,1
1887,AUSRe0uH,96,-1,1
1888,AUSRe0uH,110,-1,1
1889,AUSRe0uH,60,-1,1
1890,AUSRe0uH,1,-1,1
1891,AUSRe0uH,106,1,1
1892,AUSRe0uH,76,1,0
1893,AUSRe0uH,85,-1,1
1894,AUSRe0uH,61,-1,1
1895,AUSRe0uH,78,1,0
1896,AauFHygY,35,1,1
1897,AauFHygY,27,1,0
1898,AauFHygY,101,1,1
1899,AauFHygY,17,1,0
1900,AauFHygY,117,1,1
1901,AauFHygY,45,1,1
1902,AauFHygY,99,1,1
1903,AauFHygY,4,-1,1
1904,AauFHygY,9,-1,1
1905,AauFHygY,83,1,0
1906,AauFHygY,22,1,0
1907,AauFHygY,96,1,1
1908,AauFHygY,79,1,0
1909,AauFHygY,109,1,1
1910,AauFHygY,78,1,0
1911,AauFHygY,52,1,1
1912,AauFHygY,48,1,1
1913,AauFHygY,86,1,0
1914,AauFHygY,118,1,1
1915,AauFHygY,66,-1,1
1916,AauFHygY,50,1,1
1917,AauFHygY,38,1,1
1918,AauFHygY,14,-1,1
1919,AauFHygY,60,-1,1
1920,wReLEJDa,70,-1,1
1921,wReLEJDa,86,1,0
1922,wReLEJDa,7,-1,1
1923,wReLEJDa,35,1,1
1924,wReLEJDa,49,1,1
1925,wReLEJDa,57,1,1
1926,wReLEJDa,15,-1,1
1927,wReLEJDa,81,-1,1
1928,wReLEJDa,91,1,1
1929,wReLEJDa,116,1,1
1930,wReLEJDa,42,1,1
1931,wReLEJDa,29,-1,1
1932,wReLEJDa,67,-1,1
1933,wReLEJDa,112,1,1
1934,wReLEJDa,105,1,1
1935,wReLEJDa,22,-1,1
1936,wReLEJDa,93,-1,1
1937,wReLEJDa,109,1,1
1938,wReLEJDa,31,1,1
1939,wReLEJDa,69,-1,1
1940,wReLEJDa,6,-1,1
1941,wReLEJDa,51,1,1
1942,wReLEJDa,16,-1,1
1943,wReLEJDa,73,-1,1
1944,gQhAfFpb,46,1,1
1945,gQhAfFpb,41,1,1
1946,gQhAfFpb,91,1,1
1947,gQhAfFpb,90,1,1
1948,gQhAfFpb,2,-1,1
1949,gQhAfFpb,12,-1,1
1950,gQhAfFpb,31,1,1
1951,gQhAfFpb,68,1,0
1952,gQhAfFpb,63,-1,1
1953,gQhAfFpb,109,1,1
1954,gQhAfFpb,51,1,1
1955,gQhAfFpb,110,1,1
1956,gQhAfFpb,102,1,1
1957,gQhAfFpb,53,1,1
1958,gQhAfFpb,22,-1,1
1959,gQhAfFpb,0,-1,1
1960,gQhAfFpb,10,-1,1
1961,gQhAfFpb,73,-1,1
1962,gQhAfFpb,30,1,1
1963,gQhAfFpb,24,1,0
1964,gQhAfFpb,76,1,0
1965,gQhAfFpb,116,1,1
1966,gQhAfFpb,88,1,0
1967,gQhAfFpb,85,1,0
1968,6hFK7tsu,41,1,1
1969,6hFK7tsu,1,-1,1
1970,6hFK7tsu,76,-1,1
1971,6hFK7tsu,105,-1,1
1972,6hFK7tsu,11,1,0
1973,6hFK7tsu,29,-1,1
1974,6hFK7tsu,112,-1,1
1975,6hFK7tsu,35,1,1
1976,6hFK7tsu,107,1,1
1977,6hFK7tsu,4,-1,1
1978,6hFK7tsu,56,1,1
1979,6hFK7tsu,42,1,1
1980,6hFK7tsu,119,1,1
1981,6hFK7tsu,63,-1,1
1982,6hFK7tsu,77,-1,1
1983,6hFK7tsu,80,1,0
1984,6hFK7tsu,81,-1,1
1985,6hFK7tsu,60,-1,1
1986,6hFK7tsu,99,-1,1
1987,6hFK7tsu,25,-1,1
1988,6hFK7tsu,50,1,1
1989,6hFK7tsu,96,-1,1
1990,6hFK7tsu,38,1,1
1991,6hFK7tsu,19,-1,1
1992,5d0nuPzu,45,1,1
1993,5d0nuPzu,13,-1,1
1994,5d0nuPzu,101,1,1
1995,5d0nuPzu,10,-1,1
1996,5d0nuPzu,84,-1,1
1997,5d0nuPzu,39,1,1
1998,5d0nuPzu,4,-1,1
1999,5d0nuPzu,8,-1,1
2000,5d0nuPzu,117,1,1
2001,5d0nuPzu,46,1,1
2002,5d0nuPzu,79,-1,1
2003,5d0nuPzu,52,1,1
2004,5d0nuPzu,87,1,0
2005,5d0nuPzu,55,1,1
2006,5d0nuPzu,60,-1,1
2007,5d0nuPzu,93,-1,1
2008,5d0nuPzu,25,1,0
2009,5d0nuPzu,24,1,0
2010,5d0nuPzu,104,1,1
2011,5d0nuPzu,90,-1,1
2012,5d0nuPzu,69,1,0
2013,5d0nuPzu,30,1,1
2014,5d0nuPzu,72,-1,1
2015,5d0nuPzu,113,1,1
2016,sewWBRpo,40,1,1
2017,sewWBRpo,5,-1,1
2018,sewWBRpo,84,-1,1
2019,sewWBRpo,57,1,1
2020,sewWBRpo,90,1,1
2021,sewWBRpo,101,1,1
2022,sewWBRpo,76,1,0
2023,sewWBRpo,103,1,1
2024,sewWBRpo,38,1,1
2025,sewWBRpo,50,1,1
2026,sewWBRpo,46,1,1
2027,sewWBRpo,9,-1,1
2028,sewWBRpo,20,-1,1
2029,sewWBRpo,33,1,1
2030,sewWBRpo,88,1,0
2031,sewWBRpo,12,-1,1
2032,sewWBRpo,23,-1,1
2033,sewWBRpo,113,1,1
2034,sewWBRpo,117,1,1
2035,sewWBRpo,79,1,0
2036,sewWBRpo,14,-1,1
2037,sewWBRpo,66,-1,1
2038,sewWBRpo,95,1,1
2039,sewWBRpo,64,-1,1
2040,7aJmqQr0,13,1,0
2041,7aJmqQr0,9,-1,1
2042,7aJmqQr0,2,-1,1
2043,7aJmqQr0,15,1,0
2044,7aJmqQr0,49,1,1
2045,7aJmqQr0,50,1,1
2046,7aJmqQr0,59,1,1
2047,7aJmqQr0,36,1,1
2048,7aJmqQr0,29,1,0
2049,7aJmqQr0,39,1,1
2050,7aJmqQr0,45,1,1
2051,7aJmqQr0,64,-1,1
2052,7aJmqQr0,24,1,0
2053,7aJmqQr0,66,-1,1
2054,7aJmqQr0,71,-1,1
2055,7aJmqQr0,78,1,0
2056,7aJmqQr0,89,1,0
2057,7aJmqQr0,90,-1,0
2058,7aJmqQr0,83,-1,1
2059,7aJmqQr0,103,-1,0
2060,7aJmqQr0,104,-1,0
2061,7aJmqQr0,110,1,1
2062,7aJmqQr0,113,1,1
2063,7aJmqQr0,96,-1,1
2064,SRghKLlX,11,1,0
2065,SRghKLlX,4,-1,1
2066,SRghKLlX,2,-1,1
2067,SRghKLlX,10,-1,1
2068,SRghKLlX,38,1,1
2069,SRghKLlX,20,-1,1
2070,SRghKLlX,33,1,1
2071,SRghKLlX,26,-1,1
2072,SRghKLlX,46,1,1
2073,SRghKLlX,54,1,1
2074,SRghKLlX,77,-1,1
2075,SRghKLlX,43,1,1
2076,SRghKLlX,70,-1,1
2077,SRghKLlX,52,1,1
2078,SRghKLlX,60,-1,1
2079,SRghKLlX,62,-1,1
2080,SRghKLlX,95,-1,1
2081,SRghKLlX,84,-1,1
2082,SRghKLlX,108,1,1
2083,SRghKLlX,101,1,1
2084,SRghKLlX,111,-1,1
2085,SRghKLlX,117,1,1
2086,SRghKLlX,86,1,0
2087,SRghKLlX,93,1,1
2088,9QKYjXi3,55,1,1
2089,9QKYjXi3,6,-1,1
2090,9QKYjXi3,16,-1,1
2091,9QKYjXi3,27,1,0
2092,9QKYjXi3,47,1,1
2093,9QKYjXi3,32,1,1
2094,9QKYjXi3,28,1,0
2095,9QKYjXi3,3,-1,1
2096,9QKYjXi3,48,1,1
2097,9QKYjXi3,50,1,1
2098,9QKYjXi3,14,-1,1
2099,9QKYjXi3,60,-1,1
2100,9QKYjXi3,71,-1,1
2101,9QKYjXi3,35,1,1
2102,9QKYjXi3,63,-1,1
2103,9QKYjXi3,70,-1,1
2104,9QKYjXi3,89,1,0
2105,9QKYjXi3,82,-1,1
2106,9QKYjXi3,96,1,1
2107,9QKYjXi3,99,1,1
2108,9QKYjXi3,102,1,1
2109,9QKYjXi3,108,1,1
2110,9QKYjXi3,118,1,1
2111,9QKYjXi3,111,1,1
2112,hA9FgZkl,53,1,1
2113,hA9FgZkl,6,-1,1
2114,hA9FgZkl,7,-1,1
2115,hA9FgZkl,92,-1,1
2116,hA9FgZkl,63,-1,1
2117,hA9FgZkl,29,1,0
2118,hA9FgZkl,52,1,1
2119,hA9FgZkl,26,1,0
2120,hA9FgZkl,79,-1,1
2121,hA9FgZkl,32,-1,1
2122,hA9FgZkl,113,1,1
2123,hA9FgZkl,84,1,0
2124,hA9FgZkl,60,-1,1
2125,hA9FgZkl,81,1,0
2126,hA9FgZkl,110,1,1
2127,hA9FgZkl,17,1,0
2128,hA9FgZkl,98,1,1
2129,hA9FgZkl,49,1,1
2130,hA9FgZkl,39,1,1
2131,hA9FgZkl,104,1,1
2132,hA9FgZkl,13,1,0
2133,hA9FgZkl,72,1,0
2134,hA9FgZkl,107,1,1
2135,hA9FgZkl,48,1,1
2136,TafBmiB8,82,1,0
2137,TafBmiB8,35,1,1
2138,TafBmiB8,30,1,1
2139,TafBmiB8,7,-1,1
2140,TafBmiB8,66,-1,1
2141,TafBmiB8,78,1,0
2142,TafBmiB8,109,1,1
2143,TafBmiB8,114,1,1
2144,TafBmiB8,103,1,1
2145,TafBmiB8,94,1,1
2146,TafBmiB8,58,1,1
2147,TafBmiB8,84,1,0
2148,TafBmiB8,63,-1,1
2149,TafBmiB8,22,1,0
2150,TafBmiB8,119,1,1
2151,TafBmiB8,95,1,1
2152,TafBmiB8,9,-1,1
2153,TafBmiB8,52,1,1
2154,TafBmiB8,70,1,0
2155,TafBmiB8,19,1,0
2156,TafBmiB8,25,-1,1
2157,TafBmiB8,16,-1,1
2158,TafBmiB8,48,1,1
2159,TafBmiB8,43,1,1
2160,eBJ4UXSV,56,1,1
2161,eBJ4UXSV,89,-1,1
2162,eBJ4UXSV,99,1,1
2163,eBJ4UXSV,14,-1,1
2164,eBJ4UXSV,47,1,1
2165,eBJ4UXSV,83,-1,1
2166,eBJ4UXSV,59,1,1
2167,eBJ4UXSV,49,1,1
2168,eBJ4UXSV,90,-1,1
2169,eBJ4UXSV,66,-1,1
2170,eBJ4UXSV,1,-1,1
2171,eBJ4UXSV,103,-1,1
2172,eBJ4UXSV,72,-1,1
2173,eBJ4UXSV,100,1,1
2174,eBJ4UXSV,113,1,1
2175,eBJ4UXSV,112,1,1
2176,eBJ4UXSV,3,-1,1
2177,eBJ4UXSV,19,-1,1
2178,eBJ4UXSV,70,-1,1
2179,eBJ4UXSV,21,1,0
2180,eBJ4UXSV,64,-1,1
2181,eBJ4UXSV,28,1,0
2182,eBJ4UXSV,30,1,1
2183,eBJ4UXSV,34,1,1
2184,8RTslcVA,6,-1,1
2185,8RTslcVA,48,1,1
2186,8RTslcVA,2,-1,1
2187,8RTslcVA,84,-1,1
2188,8RTslcVA,108,1,1
2189,8RTslcVA,117,1,1
2190,8RTslcVA,101,1,1
2191,8RTslcVA,73,-1,1
2192,8RTslcVA,74,-1,1
2193,8RTslcVA,54,1,1
2194,8RTslcVA,115,1,1
2195,8RTslcVA,34,1,1
2196,8RTslcVA,10,1,0
2197,8RTslcVA,37,1,1
2198,8RTslcVA,97,1,1
2199,8RTslcVA,21,1,0
2200,8RTslcVA,20,-1,1
2201,8RTslcVA,86,-1,1
2202,8RTslcVA,99,1,1
2203,8RTslcVA,47,1,1
2204,8RTslcVA,65,-1,1
2205,8RTslcVA,15,-1,1
2206,8RTslcVA,55,1,1
2207,8RTslcVA,68,1,0
2208,GH7SPFLu,88,1,0
2209,GH7SPFLu,100,1,1
2210,GH7SPFLu,0,-1,1
2211,GH7SPFLu,109,1,1
2212,GH7SPFLu,97,1,1
2213,GH7SPFLu,96,1,1
2214,GH7SPFLu,3,-1,1
2215,GH7SPFLu,21,-1,1
2216,GH7SPFLu,118,-1,1
2217,GH7SPFLu,87,1,0
2218,GH7SPFLu,116,1,1
2219,GH7SPFLu,71,-1,1
2220,GH7SPFLu,75,-1,1
2221,GH7SPFLu,16,-1,1
2222,GH7SPFLu,15,-1,1
2223,GH7SPFLu,36,1,1
2224,GH7SPFLu,35,1,1
2225,GH7SPFLu,50,1,1
2226,GH7SPFLu,65,-1,1
2227,GH7SPFLu,66,-1,1
2228,GH7SPFLu,53,1,1
2229,GH7SPFLu,47,1,1
2230,GH7SPFLu,29,-1,1
2231,GH7SPFLu,41,1,1
2232,JX24Rusk,29,1,0
2233,JX24Rusk,67,-1,1
2234,JX24Rusk,69,-1,1
2235,JX24Rusk,8,-1,1
2236,JX24Rusk,9,-1,1
2237,JX24Rusk,17,1,0
2238,JX24Rusk,22,-1,1
2239,JX24Rusk,88,1,0
2240,JX24Rusk,116,1,1
2241,JX24Rusk,50,1,1
2242,JX24Rusk,49,1,1
2243,JX24Rusk,16,-1,1
2244,JX24Rusk,82,1,0
2245,JX24Rusk,97,1,1
2246,JX24Rusk,45,1,1
2247,JX24Rusk,73,1,0
2248,JX24Rusk,30,1,1
2249,JX24Rusk,79,1,0
2250,JX24Rusk,102,1,1
2251,JX24Rusk,51,1,1
2252,JX24Rusk,109,1,1
2253,JX24Rusk,95,1,1
2254,JX24Rusk,115,1,1
2255,JX24Rusk,38,1,1
2256,uuUTuFSr,114,1,1
2257,uuUTuFSr,112,1,1
2258,uuUTuFSr,66,-1,1
2259,uuUTuFSr,47,1,1
2260,uuUTuFSr,58,1,1
2261,uuUTuFSr,102,-1,1
2262,uuUTuFSr,18,-1,1
2263,uuUTuFSr,73,-1,1
2264,uuUTuFSr,7,-1,1
2265,uuUTuFSr,98,1,1
2266,uuUTuFSr,38,1,1
2267,uuUTuFSr,85,-1,1
2268,uuUTuFSr,83,-1,1
2269,uuUTuFSr,26,1,0
2270,uuUTuFSr,103,-1,1
2271,uuUTuFSr,32,-1,1
2272,uuUTuFSr,43,1,1
2273,uuUTuFSr,76,1,0
2274,uuUTuFSr,17,-1,1
2275,uuUTuFSr,1,-1,1
2276,uuUTuFSr,28,1,0
2277,uuUTuFSr,50,1,1
2278,uuUTuFSr,68,-1,1
2279,uuUTuFSr,96,1,1
2280,gGFOxDc8,58,1,1
2281,gGFOxDc8,106,1,1
2282,gGFOxDc8,10,-1,1
2283,gGFOxDc8,19,-1,1
2284,gGFOxDc8,51,1,1
2285,gGFOxDc8,109,1,1
2286,gGFOxDc8,20,1,0
2287,gGFOxDc8,7,-1,1
2288,gGFOxDc8,47,1,1
2289,gGFOxDc8,23,1,0
2290,gGFOxDc8,93,1,1
2291,gGFOxDc8,32,-1,1
2292,gGFOxDc8,81,-1,1
2293,gGFOxDc8,74,-1,1
2294,gGFOxDc8,60,-1,1
2295,gGFOxDc8,36,1,1
2296,gGFOxDc8,115,1,1
2297,gGFOxDc8,3,-1,1
2298,gGFOxDc8,119,1,1
2299,gGFOxDc8,42,1,1
2300,gGFOxDc8,66,1,0
2301,gGFOxDc8,71,-1,1
2302,gGFOxDc8,90,1,1
2303,gGFOxDc8,86,1,0
2304,1ojKb67U,105,1,1
2305,1ojKb67U,56,1,1
2306,1ojKb67U,113,1,1
2307,1ojKb67U,57,1,1
2308,1ojKb67U,7,-1,1
2309,1ojKb67U,114,1,1
2310,1ojKb67U,29,-1,1
2311,1ojKb67U,108,1,1
2312,1ojKb67U,95,1,1
2313,1ojKb67U,80,1,0
2314,1ojKb67U,46,1,1
2315,1ojKb67U,89,1,0
2316,1ojKb67U,5,-1,1
2317,1ojKb67U,93,1,1
2318,1ojKb67U,44,1,1
2319,1ojKb67U,72,-1,1
2320,1ojKb67U,35,1,1
2321,1ojKb67U,18,-1,1
2322,1ojKb67U,15,-1,1
2323,1ojKb67U,26,1,0
2324,1ojKb67U,30,1,1
2325,1ojKb67U,62,-1,1
2326,1ojKb67U,78,1,0
2327,1ojKb67U,68,1,0
2328,VwWbQ78r,51,1,1
2329,VwWbQ78r,42,1,1
2330,VwWbQ78r,3,-1,1
2331,VwWbQ78r,1,-1,1
2332,VwWbQ78r,115,1,1
2333,VwWbQ78r,40,1,1
2334,VwWbQ78r,100,1,1
2335,VwWbQ78r,21,1,0
2336,VwWbQ78r,106,1,1
2337,VwWbQ78r,76,-1,1
2338,VwWbQ78r,88,1,0
2339,VwWbQ78r,10,-1,1
2340,VwWbQ78r,98,1,1
2341,VwWbQ78r,75,-1,1
2342,VwWbQ78r,93,-1,1
2343,VwWbQ78r,58,1,1
2344,VwWbQ78r,11,1,0
2345,VwWbQ78r,119,1,1
2346,VwWbQ78r,81,-1,1
2347,VwWbQ78r,67,-1,1
2348,VwWbQ78r,39,1,1
2349,VwWbQ78r,65,-1,1
2350,VwWbQ78r,23,-1,1
2351,VwWbQ78r,32,-1,1
2352,f1HIigRd,16,-1,1
2353,f1HIigRd,15,-1,1
2354,f1HIigRd,105,1,1
2355,f1HIigRd,83,1,0
2356,f1HIigRd,77,-1,1
2357,f1HIigRd,93,1,1
2358,f1HIigRd,103,-1,1
2359,f1HIigRd,23,1,0
2360,f1HIigRd,78,1,0
2361,f1HIigRd,29,1,0
2362,f1HIigRd,32,1,1
2363,f1HIigRd,84,1,0
2364,f1HIigRd,53,1,1
2365,f1HIigRd,97,1,1
2366,f1HIigRd,46,1,1
2367,f1HIigRd,69,1,0
2368,f1HIigRd,2,-1,1
2369,f1HIigRd,5,-1,1
2370,f1HIigRd,116,1,1
2371,f1HIigRd,52,1,1
2372,f1HIigRd,118,1,1
2373,f1HIigRd,37,1,1
2374,f1HIigRd,43,1,1
2375,f1HIigRd,67,-1,1
2376,6JAIgCsY,45,1,1
2377,6JAIgCsY,17,-1,1
