workerId,Session,Study,treatmentId,taskId,comment,answer1,answer2,duration,startTime,submiTiime,answer,biasm
5e6a610ab80986011a2bafa8,SESSION_ID:64f88806fd39f4196003160c,STUDY_ID:64f87d77f1db16f3b98108c3,2,22,109,65,69,duration:7730,startTime:Wed Sep 06 2023 09:23:19 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:23:27 GMT-0500 (Central Daylight Time)},0.69,-0.161851852
5de83f3b3aa615000a41f831,SESSION_ID:64f8df613300750792702e44,STUDY_ID:64f8ce337b289a6b18812bbb,2,7,113,95,98,duration:23103,startTime:Wed Sep 06 2023 16:48:43 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:49:06 GMT-0400 (Eastern Daylight Time)},0.98,0.034545455
60b1e0b0d3329704f19e6590,SESSION_ID:64f8e21f972f8aa367a6c021,STUDY_ID:64f8ce337b289a6b18812bbb,2,12,116,95,91,duration:26876,startTime:Wed Sep 06 2023 15:41:58 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:42:25 GMT-0500 (Central Daylight Time)},0.91,-0.09
5dbc73047d3d3622bcd31170,SESSION_ID:64f88bd34c956d077235aee3,STUDY_ID:64f87d77f1db16f3b98108c3,2,3,6,5,3,duration:11644,startTime:Wed Sep 06 2023 09:27:04 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:27:16 GMT-0500 (Central Daylight Time)},0.03,-0.009215686
62728884995a1a76605d0214,SESSION_ID:64f8921e8535d5a04fa31b82,STUDY_ID:64f87d77f1db16f3b98108c3,2,24,64,15,15,duration:7746,startTime:Wed Sep 06 2023 11:00:33 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 11:00:41 GMT-0400 (Eastern Daylight Time)},0.15,0.15
5ba288c63fd80800016308c4,SESSION_ID:64f8901a80bf23b318ac37cc,STUDY_ID:64f87d77f1db16f3b98108c2,2,14,9,1,0,duration:8492,startTime:Wed Sep 06 2023 10:49:40 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:49:49 GMT-0400 (Eastern Daylight Time)},0,-0.039215686
62851102d56842a48361f9d4,SESSION_ID:64f9f9b797e403a3fd302527,STUDY_ID:64f9ee09a7d6206585ae8d11,2,12,115,95,100,duration:11633,startTime:Thu Sep 07 2023 12:36:48 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 12:36:59 GMT-0400 (Eastern Daylight Time)},1,0
5ba288c63fd80800016308c4,SESSION_ID:64f8901a80bf23b318ac37cc,STUDY_ID:64f87d77f1db16f3b98108c2,2,24,79,45,46,duration:11538,startTime:Wed Sep 06 2023 10:51:50 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:52:02 GMT-0400 (Eastern Daylight Time)},0.46,0.214716981
599bf0606c165e000113fe27,SESSION_ID:64f9f5cc97bfbdbb350888ae,STUDY_ID:64f9ee09a7d6206585ae8d12,2,13,84,45,45,duration:33504,startTime:Thu Sep 07 2023 09:17:07 GMT-0700 (Mountain Standard Time),submitTime:Thu Sep 07 2023 09:17:41 GMT-0700 (Mountain Standard Time)},0.45,-0.016666667
5f4fe40c4af6f3120ff17532,SESSION_ID:64f89058dea5248e6cddae7d,STUDY_ID:64f87d77f1db16f3b98108c2,2,9,23,45,45,duration:15811,startTime:Wed Sep 06 2023 07:51:01 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 07:51:17 GMT-0700 (Pacific Daylight Time)},0.45,-0.42037037
60e2193771b86e6712f86efc,SESSION_ID:64fb5d79596bace2f151584c,STUDY_ID:64fb5325bdb79267c69827df,2,1,56,75,75,duration:46581,startTime:Fri Sep 08 2023 13:46:20 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 13:47:06 GMT-0400 (Eastern Daylight Time)},0.75,-0.21
5ba288c63fd80800016308c4,SESSION_ID:64f8901a80bf23b318ac37cc,STUDY_ID:64f87d77f1db16f3b98108c2,2,17,89,65,68,duration:12856,startTime:Wed Sep 06 2023 10:50:34 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:50:47 GMT-0400 (Eastern Daylight Time)},0.68,0
62959d1553cc14e98f4b8d78,SESSION_ID:64f8e53cfbddfda612a1aba9,STUDY_ID:64f8ce337b289a6b18812bba,2,8,106,5,7,duration:4171,startTime:Wed Sep 06 2023 13:57:35 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 13:57:39 GMT-0700 (Pacific Daylight Time)},0.07,-0.872307692
6336fecb0b27c43626068e01,SESSION_ID:64fb5d5feea9c573f47600fa,STUDY_ID:64fb5325bdb79267c69827df,2,14,105,85,85,duration:16971,startTime:Fri Sep 08 2023 14:02:36 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 14:02:53 GMT-0400 (Eastern Daylight Time)},0.85,-0.097368421
6331b9456956d880a1e4632f,SESSION_ID:64f88f86aa40ff126e2cac3d,STUDY_ID:64f87d77f1db16f3b98108c2,2,24,53,95,96,duration:11433,startTime:Wed Sep 06 2023 07:49:22 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 07:49:33 GMT-0700 (Pacific Daylight Time)},0.96,-0.04
62cc9a938512898953c46e71,SESSION_ID:64fb5ed790d758787f9f3cc8,STUDY_ID:64fb5325bdb79267c69827df,2,5,7,15,15,duration:12078,startTime:Fri Sep 08 2023 10:53:36 GMT-0700 (Pacific Daylight Time),submitTime:Fri Sep 08 2023 10:53:48 GMT-0700 (Pacific Daylight Time)},0.15,0.110784314
55d35a63da14d7001295328e,SESSION_ID:64f9f5356d1b5037b97a0ce9,STUDY_ID:64f9ee09a7d6206585ae8d12,2,7,31,25,22,duration:8014,startTime:Thu Sep 07 2023 12:09:40 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 12:09:48 GMT-0400 (Eastern Daylight Time)},0.22,-0.725454545
5b1ff5f058c4e90001f83f37,SESSION_ID:64f88ee52fcc237037e09ce4,STUDY_ID:64f87d77f1db16f3b98108c3,2,18,6,5,4,duration:140316,startTime:Wed Sep 06 2023 11:16:41 GMT-0400 (EDT),submitTime:Wed Sep 06 2023 11:19:02 GMT-0400 (EDT)},0.04,0.000784314
60e2193771b86e6712f86efc,SESSION_ID:64fb5d79596bace2f151584c,STUDY_ID:64fb5325bdb79267c69827df,2,23,81,5,5,duration:19459,startTime:Fri Sep 08 2023 13:52:48 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 13:53:07 GMT-0400 (Eastern Daylight Time)},0.05,-0.467241379
60adf51428fe67f3dd0d3f35,SESSION_ID:64f8df04e6c922e0285ac7a3,STUDY_ID:64f8ce337b289a6b18812bbb,2,9,15,45,45,duration:18351,startTime:Wed Sep 06 2023 13:23:40 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 13:23:58 GMT-0700 (Pacific Daylight Time)},0.45,0.334615385
5db721e8e26da7000b6c7f85,SESSION_ID:64f88d2a798d53b7802c2598,STUDY_ID:64f87d77f1db16f3b98108c3,2,4,115,75,75,duration:21309,startTime:Wed Sep 06 2023 10:37:56 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:38:17 GMT-0400 (Eastern Daylight Time)},0.75,-0.25
6283a3f5da2972c2b8c1ecac,SESSION_ID:64f8d1e115719461092f7998,STUDY_ID:64f8ce337b289a6b18812bba,2,4,83,25,21,duration:17113,startTime:Wed Sep 06 2023 12:28:05 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 12:28:22 GMT-0700 (Pacific Daylight Time)},0.21,-0.23
633dbba020f607c3522b86ed,SESSION_ID:64f8e63618ccddb31cae3ab3,STUDY_ID:64f8ce337b289a6b18812bba,2,17,90,15,14,duration:24499,startTime:Wed Sep 06 2023 17:07:23 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:07:47 GMT-0400 (Eastern Daylight Time)},0.14,-0.515172414
6107d8ee8bd9a035d04f6d98,SESSION_ID:64f8906fdf0e210b98b940b1,STUDY_ID:64f87d77f1db16f3b98108c3,2,10,27,15,15,duration:105147,startTime:Wed Sep 06 2023 07:53:08 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 07:54:53 GMT-0700 (Pacific Daylight Time)},0.15,-0.205932203
5e6a610ab80986011a2bafa8,SESSION_ID:64f88806fd39f4196003160c,STUDY_ID:64f87d77f1db16f3b98108c3,2,24,85,55,57,duration:7035,startTime:Wed Sep 06 2023 09:23:35 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:23:42 GMT-0500 (Central Daylight Time)},0.57,0.207931034
6107d8ee8bd9a035d04f6d98,SESSION_ID:64f8906fdf0e210b98b940b1,STUDY_ID:64f87d77f1db16f3b98108c3,2,20,109,65,65,duration:35554,startTime:Wed Sep 06 2023 08:00:38 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 08:01:14 GMT-0700 (Pacific Daylight Time)},0.65,-0.201851852
63ed99d5c3520191a0a7280e,SESSION_ID:64f88d0e8afec8d36916590b,STUDY_ID:64f87d77f1db16f3b98108c2,2,2,60,5,5,duration:17748,startTime:Wed Sep 06 2023 10:32:23 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:32:41 GMT-0400 (Eastern Daylight Time)},0.05,0.05
60dfe9736907fdf7faf974c3,SESSION_ID:64fb54a594671a3e22b4cff7,STUDY_ID:64fb5325bdb79267c69827df,2,22,12,1,0,duration:10633,startTime:Fri Sep 08 2023 13:17:21 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 13:17:31 GMT-0400 (Eastern Daylight Time)},0,-0.033333333
5edfbd316e98a72c5f5bdf16,SESSION_ID:64f88a3609da8ea8cd2b0b7d,STUDY_ID:64f87d77f1db16f3b98108c2,2,21,116,95,91,duration:21303,startTime:Wed Sep 06 2023 10:43:24 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:43:45 GMT-0400 (Eastern Daylight Time)},0.91,-0.09
5970f735c988c000015c0991,SESSION_ID:64f8d3f5375c7515ab083c9f,STUDY_ID:64f8ce337b289a6b18812bbb,2,2,89,45,50,duration:29722,startTime:Wed Sep 06 2023 14:37:42 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 14:38:11 GMT-0500 (Central Daylight Time)},0.5,-0.18
62b33e2a447824fbd0770025,SESSION_ID:64f8e172e30ea389e45ac75d,STUDY_ID:64f8ce337b289a6b18812bbb,2,21,100,15,16,duration:6982,startTime:Wed Sep 06 2023 16:36:16 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:36:23 GMT-0400 (Eastern Daylight Time)},0.16,-0.84
60e2193771b86e6712f86efc,SESSION_ID:64fb5d79596bace2f151584c,STUDY_ID:64fb5325bdb79267c69827df,2,10,39,45,50,duration:18865,startTime:Fri Sep 08 2023 13:49:29 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 13:49:48 GMT-0400 (Eastern Daylight Time)},0.5,-0.311320755
6344534a15c77c9e3b0cd8c3,SESSION_ID:64f8e05de4749d6a88fd7136,STUDY_ID:64f8ce337b289a6b18812bba,2,2,73,15,19,duration:12968,startTime:Wed Sep 06 2023 15:28:23 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:28:36 GMT-0500 (Central Daylight Time)},0.19,-0.238571429
5edfbd316e98a72c5f5bdf16,SESSION_ID:64f88a3609da8ea8cd2b0b7d,STUDY_ID:64f87d77f1db16f3b98108c2,2,19,20,5,8,duration:14354,startTime:Wed Sep 06 2023 10:42:58 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:43:12 GMT-0400 (Eastern Daylight Time)},0.08,-0.009285714
6009b7cb660adc051f80bf83,SESSION_ID:64f888d15ac9397848033eba,STUDY_ID:64f87d77f1db16f3b98108c3,2,16,95,15,15,duration:8059,startTime:Wed Sep 06 2023 10:16:52 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:17:00 GMT-0400 (Eastern Daylight Time)},0.15,-0.566981132
614f571879ee135c5a579e08,SESSION_ID:64f8e3fa180d7a72c3aa196d,STUDY_ID:64f8ce337b289a6b18812bba,2,22,10,25,25,duration:21202,startTime:Wed Sep 06 2023 16:58:56 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:59:17 GMT-0400 (Eastern Daylight Time)},0.25,0.013636364
637ce608b8f8f923bf784d84,SESSION_ID:64f887e445d7834a87b250c7,STUDY_ID:64f87d77f1db16f3b98108c3,2,13,48,95,97,duration:18582,startTime:Wed Sep 06 2023 10:16:18 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:16:36 GMT-0400 (Eastern Daylight Time)},0.97,0.087647059
55d35a63da14d7001295328e,SESSION_ID:64f9f5356d1b5037b97a0ce9,STUDY_ID:64f9ee09a7d6206585ae8d12,2,13,114,85,89,duration:7625,startTime:Thu Sep 07 2023 12:11:23 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 12:11:30 GMT-0400 (Eastern Daylight Time)},0.89,-0.071538462
5c646fd5a6d35c00015e8f3b,SESSION_ID:64f88a85d844aec0baf489aa,STUDY_ID:64f87d77f1db16f3b98108c2,2,15,46,95,97,duration:25967,startTime:Wed Sep 06 2023 10:32:45 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:33:11 GMT-0400 (Eastern Daylight Time)},0.97,-0.011818182
639f9c5df69bccc14bb598b7,SESSION_ID:64f8ec26b583050001b875a6,STUDY_ID:64f8ce337b289a6b18812bba,2,9,2,1,0,duration:16074,startTime:Wed Sep 06 2023 15:22:55 GMT-0600 (Mountain Daylight Time),submitTime:Wed Sep 06 2023 15:23:11 GMT-0600 (Mountain Daylight Time)},0,-0.018518519
5f4f93bcb46af5055714d433,SESSION_ID:64f88f10d55a4a34a4b2a9ca,STUDY_ID:64f87d77f1db16f3b98108c3,2,13,16,5,10,duration:24674,startTime:Wed Sep 06 2023 10:57:00 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:57:25 GMT-0400 (Eastern Daylight Time)},0.1,-0.032075472
5da13684f2f41900141644bf,SESSION_ID:64f88adddaf8777aee24aaaf,STUDY_ID:64f87d77f1db16f3b98108c3,2,10,8,45,47,duration:37211,startTime:Wed Sep 06 2023 10:29:35 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:30:12 GMT-0400 (Eastern Daylight Time)},0.47,0.47
60adf51428fe67f3dd0d3f35,SESSION_ID:64f8df04e6c922e0285ac7a3,STUDY_ID:64f8ce337b289a6b18812bbb,2,13,116,55,58,duration:21845,startTime:Wed Sep 06 2023 13:24:31 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 13:24:53 GMT-0700 (Pacific Daylight Time)},0.58,-0.42
5e1b725de8a663380249e8f9,SESSION_ID:64f8844eaeccbc9458b25059,STUDY_ID:64f87d77f1db16f3b98108c3,2,20,2,5,8,duration:8615,startTime:Wed Sep 06 2023 10:00:23 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:00:31 GMT-0400 (Eastern Daylight Time)},0.08,0.061481481
5fc2c97b862e3e4297a36895,SESSION_ID:64f88e13a7358a5627033f1a,STUDY_ID:64f87d77f1db16f3b98108c2,2,22,13,15,13,duration:10856,startTime:Wed Sep 06 2023 10:43:17 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:43:28 GMT-0400 (Eastern Daylight Time)},0.13,-0.492641509
5f721a81ee2a860fe028a8a4,SESSION_ID:64fb5a33156f1abeb14170a6,STUDY_ID:64fb5325bdb79267c69827df,2,10,118,75,76,duration:49681,startTime:Fri Sep 08 2023 10:38:33 GMT-0700 (Pacific Daylight Time),submitTime:Fri Sep 08 2023 10:39:23 GMT-0700 (Pacific Daylight Time)},0.76,-0.181176471
5eb080ccaf87d11143472477,SESSION_ID:64fb381f1a26f5202afc544f,STUDY_ID:64fb25990f2d04d645f0af85,2,14,69,45,45,duration:20474,startTime:Fri Sep 08 2023 11:11:16 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 11:11:37 GMT-0400 (Eastern Daylight Time)},0.45,-0.020588235
633dbba020f607c3522b86ed,SESSION_ID:64f8e63618ccddb31cae3ab3,STUDY_ID:64f8ce337b289a6b18812bba,2,11,56,95,92,duration:15493,startTime:Wed Sep 06 2023 17:05:43 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:05:58 GMT-0400 (Eastern Daylight Time)},0.92,-0.04
5da13684f2f41900141644bf,SESSION_ID:64f88adddaf8777aee24aaaf,STUDY_ID:64f87d77f1db16f3b98108c3,2,16,11,25,27,duration:21799,startTime:Wed Sep 06 2023 10:32:05 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:32:26 GMT-0400 (Eastern Daylight Time)},0.27,-0.257272727
5de83f3b3aa615000a41f831,SESSION_ID:64f8df613300750792702e44,STUDY_ID:64f8ce337b289a6b18812bbb,2,21,117,95,99,duration:16348,startTime:Wed Sep 06 2023 16:55:27 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:55:44 GMT-0400 (Eastern Daylight Time)},0.99,-0.01
62d882e6a4564ff6bbeef874,SESSION_ID:64f8e27e15dfd166fc8e71da,STUDY_ID:64f8ce337b289a6b18812bba,2,3,80,75,76,duration:42890,startTime:Wed Sep 06 2023 16:40:51 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:41:34 GMT-0400 (Eastern Daylight Time)},0.76,-0.168571429
60e2193771b86e6712f86efc,SESSION_ID:64fb5d79596bace2f151584c,STUDY_ID:64fb5325bdb79267c69827df,2,4,66,1,0,duration:19584,startTime:Fri Sep 08 2023 13:47:45 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 13:48:05 GMT-0400 (Eastern Daylight Time)},0,-0.275862069
62728884995a1a76605d0214,SESSION_ID:64f8921e8535d5a04fa31b82,STUDY_ID:64f87d77f1db16f3b98108c3,2,17,77,15,15,duration:7387,startTime:Wed Sep 06 2023 10:59:37 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:59:44 GMT-0400 (Eastern Daylight Time)},0.15,-0.41
61084dbab48ab21fce452554,SESSION_ID:64f89067aa40ff126e2cac6a,STUDY_ID:64f87d77f1db16f3b98108c3,2,4,18,35,33,duration:18405,startTime:Wed Sep 06 2023 10:50:20 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:50:38 GMT-0400 (Eastern Daylight Time)},0.33,0.060769231
6331b9456956d880a1e4632f,SESSION_ID:64f88f86aa40ff126e2cac3d,STUDY_ID:64f87d77f1db16f3b98108c2,2,8,79,5,6,duration:7567,startTime:Wed Sep 06 2023 07:46:40 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 07:46:47 GMT-0700 (Pacific Daylight Time)},0.06,-0.185283019
608437f0b139060610c9f0c1,SESSION_ID:64f8e33b71c0c5b0bf61f105,STUDY_ID:64f8ce337b289a6b18812bbb,2,10,33,25,25,duration:19462,startTime:Wed Sep 06 2023 16:47:54 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:48:13 GMT-0400 (Eastern Daylight Time)},0.25,-0.731132075
5d423e1ef1006e00016a95e1,SESSION_ID:64f88d7148002693aba3ca6f,STUDY_ID:64f87d77f1db16f3b98108c3,2,2,46,75,77,duration:28504,startTime:Wed Sep 06 2023 09:52:17 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:52:46 GMT-0500 (Central Daylight Time)},0.77,-0.211818182
5de83f3b3aa615000a41f831,SESSION_ID:64f8df613300750792702e44,STUDY_ID:64f8ce337b289a6b18812bbb,2,24,43,65,68,duration:15257,startTime:Wed Sep 06 2023 16:56:51 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:57:07 GMT-0400 (Eastern Daylight Time)},0.68,-0.241568627
63d4351c19d2f4fb2c92029d,SESSION_ID:64f886e9d3ddbf4a28166484,STUDY_ID:64f87d77f1db16f3b98108c3,2,17,24,95,95,duration:20539,startTime:Wed Sep 06 2023 10:18:29 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:18:50 GMT-0400 (Eastern Daylight Time)},0.95,0.135185185
63e51bdade16b861346088b4,SESSION_ID:64f88bc96fabf0ef7c2c2579,STUDY_ID:64f87d77f1db16f3b98108c2,2,15,107,95,91,duration:9596,startTime:Wed Sep 06 2023 10:29:27 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:29:36 GMT-0400 (Eastern Daylight Time)},0.91,-0.053636364
5e1b725de8a663380249e8f9,SESSION_ID:64f8844eaeccbc9458b25059,STUDY_ID:64f87d77f1db16f3b98108c3,2,16,34,55,57,duration:9722,startTime:Wed Sep 06 2023 09:59:42 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 09:59:51 GMT-0400 (Eastern Daylight Time)},0.57,-0.39
62b33e2a447824fbd0770025,SESSION_ID:64f8e172e30ea389e45ac75d,STUDY_ID:64f8ce337b289a6b18812bbb,2,6,0,5,2,duration:11572,startTime:Wed Sep 06 2023 16:33:36 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:33:47 GMT-0400 (Eastern Daylight Time)},0.02,-0.015714286
5d901b10d7a21a001d635d12,SESSION_ID:64f8e7083bd7ca3567962530,STUDY_ID:64f8ce337b289a6b18812bba,2,9,44,65,65,duration:30617,startTime:Wed Sep 06 2023 16:00:14 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 16:00:45 GMT-0500 (Central Daylight Time)},0.65,-0.295454545
62728884995a1a76605d0214,SESSION_ID:64f8921e8535d5a04fa31b82,STUDY_ID:64f87d77f1db16f3b98108c3,2,5,27,25,25,duration:15532,startTime:Wed Sep 06 2023 10:57:14 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:57:30 GMT-0400 (Eastern Daylight Time)},0.25,-0.105932203
6385145870ee943d400366ec,SESSION_ID:64f8e25564e2d1d5deb94093,STUDY_ID:64f8ce337b289a6b18812bba,2,1,38,95,98,duration:21543,startTime:Wed Sep 06 2023 16:37:35 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:37:56 GMT-0400 (Eastern Daylight Time)},0.98,0.030847458
62959d1553cc14e98f4b8d78,SESSION_ID:64f8e53cfbddfda612a1aba9,STUDY_ID:64f8ce337b289a6b18812bba,2,15,95,5,6,duration:6011,startTime:Wed Sep 06 2023 13:58:13 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 13:58:19 GMT-0700 (Pacific Daylight Time)},0.06,-0.656981132
5f721a81ee2a860fe028a8a4,SESSION_ID:64fb5a33156f1abeb14170a6,STUDY_ID:64fb5325bdb79267c69827df,2,4,46,95,92,duration:41934,startTime:Fri Sep 08 2023 10:36:11 GMT-0700 (Pacific Daylight Time),submitTime:Fri Sep 08 2023 10:36:53 GMT-0700 (Pacific Daylight Time)},0.92,-0.061818182
6285130fc532c72c28eec863,SESSION_ID:64f9f2418ab60579f247c4a3,STUDY_ID:64f9ee09a7d6206585ae8d11,2,23,112,85,81,duration:11693,startTime:Thu Sep 07 2023 12:15:24 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 12:15:36 GMT-0400 (Eastern Daylight Time)},0.81,-0.121034483
6107d8ee8bd9a035d04f6d98,SESSION_ID:64f8906fdf0e210b98b940b1,STUDY_ID:64f87d77f1db16f3b98108c3,2,9,98,85,85,duration:21680,startTime:Wed Sep 06 2023 07:52:47 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 07:53:08 GMT-0700 (Pacific Daylight Time)},0.85,-0.096428571
6283a3f5da2972c2b8c1ecac,SESSION_ID:64f8d1e115719461092f7998,STUDY_ID:64f8ce337b289a6b18812bba,2,21,7,5,4,duration:12560,startTime:Wed Sep 06 2023 12:32:17 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 12:32:29 GMT-0700 (Pacific Daylight Time)},0.04,0.000784314
5f4818e6d5ce1016c865ed24,SESSION_ID:64f8e47cf91ae7b584702e47,STUDY_ID:64f8ce337b289a6b18812bbb,2,20,60,1,0,duration:14604,startTime:Wed Sep 06 2023 16:58:30 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:58:44 GMT-0400 (Eastern Daylight Time)},0,0
62b33e2a447824fbd0770025,SESSION_ID:64f8e172e30ea389e45ac75d,STUDY_ID:64f8ce337b289a6b18812bbb,2,4,96,25,22,duration:14032,startTime:Wed Sep 06 2023 16:33:12 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:33:26 GMT-0400 (Eastern Daylight Time)},0.22,-0.56
60fde5e29e585481874a9d16,SESSION_ID:64f8eba1d200ee4af6d98b95,STUDY_ID:64f8ce337b289a6b18812bbb,2,23,43,95,95,duration:6353,startTime:Wed Sep 06 2023 14:27:38 GMT-0700 (Mountain Standard Time),submitTime:Wed Sep 06 2023 14:27:44 GMT-0700 (Mountain Standard Time)},0.95,0.028431373
599bf0606c165e000113fe27,SESSION_ID:64f9f5cc97bfbdbb350888ae,STUDY_ID:64f9ee09a7d6206585ae8d12,2,5,44,75,71,duration:12714,startTime:Thu Sep 07 2023 09:14:59 GMT-0700 (Mountain Standard Time),submitTime:Thu Sep 07 2023 09:15:12 GMT-0700 (Mountain Standard Time)},0.71,-0.235454545
61084dbab48ab21fce452554,SESSION_ID:64f89067aa40ff126e2cac6a,STUDY_ID:64f87d77f1db16f3b98108c3,2,20,65,1,0,duration:10744,startTime:Wed Sep 06 2023 10:54:29 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:54:40 GMT-0400 (Eastern Daylight Time)},0,-0.111111111
608437f0b139060610c9f0c1,SESSION_ID:64f8e33b71c0c5b0bf61f105,STUDY_ID:64f8ce337b289a6b18812bbb,2,12,19,25,25,duration:16005,startTime:Wed Sep 06 2023 16:48:34 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:48:50 GMT-0400 (Eastern Daylight Time)},0.25,-0.107142857
614f571879ee135c5a579e08,SESSION_ID:64f8e3fa180d7a72c3aa196d,STUDY_ID:64f8ce337b289a6b18812bba,2,23,11,45,45,duration:21985,startTime:Wed Sep 06 2023 16:59:17 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:59:39 GMT-0400 (Eastern Daylight Time)},0.45,-0.077272727
5b0d1b8e444cef0001ca66ac,SESSION_ID:64f89068ecc7199d0df1fa31,STUDY_ID:64f87d77f1db16f3b98108c3,2,15,112,45,45,duration:11890,startTime:Wed Sep 06 2023 07:51:33 GMT-0700 (Mountain Standard Time),submitTime:Wed Sep 06 2023 07:51:45 GMT-0700 (Mountain Standard Time)},0.45,-0.481034483
5e1b725de8a663380249e8f9,SESSION_ID:64f8844eaeccbc9458b25059,STUDY_ID:64f87d77f1db16f3b98108c3,2,12,52,15,17,duration:14845,startTime:Wed Sep 06 2023 09:58:45 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 09:59:00 GMT-0400 (Eastern Daylight Time)},0.17,-0.81245614
