workerId,comment,answer1
vHPUq3j3,61,-1
vHPUq3j3,2,-1
vHPUq3j3,51,1
vHPUq3j3,47,1
vHPUq3j3,102,1
vHPUq3j3,86,1
vHPUq3j3,114,1
vHPUq3j3,10,-1
vHPUq3j3,5,-1
vHPUq3j3,32,-1
vHPUq3j3,91,1
vHPUq3j3,66,1
vHPUq3j3,16,-1
vHPUq3j3,44,1
vHPUq3j3,20,-1
vHPUq3j3,58,1
vHPUq3j3,24,1
vHPUq3j3,80,1
vHPUq3j3,97,1
vHPUq3j3,78,1
vHPUq3j3,79,-1
WvjvuCAS,99,1
WvjvuCAS,88,1
WvjvuCAS,115,1
WvjvuCAS,106,1
WvjvuCAS,14,-1
WvjvuCAS,56,1
WvjvuCAS,93,1
WvjvuCAS,113,1
WvjvuCAS,1,-1
WvjvuCAS,10,-1
WvjvuCAS,73,-1
WvjvuCAS,78,1
WvjvuCAS,69,1
WvjvuCAS,35,1
WvjvuCAS,4,-1
WvjvuCAS,21,1
WvjvuCAS,40,1
WvjvuCAS,57,1
WvjvuCAS,30,1
WvjvuCAS,49,1
WvjvuCAS,85,-1
WvjvuCAS,27,-1
WvjvuCAS,65,-1
WvjvuCAS,104,1
WNDMuSqH,42,1
WNDMuSqH,77,-1
WNDMuSqH,35,1
WNDMuSqH,93,-1
WNDMuSqH,12,-1
WNDMuSqH,62,-1
WNDMuSqH,2,-1
WNDMuSqH,4,-1
WNDMuSqH,109,1
WNDMuSqH,53,1
WNDMuSqH,65,-1
WNDMuSqH,117,1
WNDMuSqH,52,1
WNDMuSqH,19,-1
WNDMuSqH,23,1
WNDMuSqH,38,1
WNDMuSqH,110,1
WNDMuSqH,22,1
WNDMuSqH,73,-1
WNDMuSqH,80,1
WNDMuSqH,102,1
WNDMuSqH,91,1
WNDMuSqH,41,1
WNDMuSqH,86,1
CjLg3o4z,47,1
CjLg3o4z,109,1
CjLg3o4z,119,1
CjLg3o4z,75,1
CjLg3o4z,31,1
CjLg3o4z,33,1
CjLg3o4z,99,1
CjLg3o4z,116,1
CjLg3o4z,7,-1
CjLg3o4z,54,1
CjLg3o4z,98,1
CjLg3o4z,80,1
CjLg3o4z,0,-1
CjLg3o4z,72,-1
CjLg3o4z,28,1
CjLg3o4z,67,-1
CjLg3o4z,16,-1
CjLg3o4z,41,1
CjLg3o4z,89,1
CjLg3o4z,15,-1
CjLg3o4z,69,1
CjLg3o4z,27,-1
CjLg3o4z,106,1
CjLg3o4z,52,1
LCArsURW,31,1
LCArsURW,119,1
LCArsURW,73,1
LCArsURW,13,1
LCArsURW,93,1
LCArsURW,10,-1
LCArsURW,78,1
LCArsURW,60,-1
LCArsURW,90,1
LCArsURW,2,-1
LCArsURW,27,1
LCArsURW,83,1
LCArsURW,65,-1
LCArsURW,9,-1
LCArsURW,50,1
LCArsURW,20,-1
LCArsURW,56,1
LCArsURW,30,1
LCArsURW,49,1
LCArsURW,81,-1
LCArsURW,112,1
LCArsURW,109,1
LCArsURW,47,1
LCArsURW,103,-1
NuYqu2dP,5,-1
NuYqu2dP,65,1
NuYqu2dP,118,1
NuYqu2dP,33,1
NuYqu2dP,59,1
NuYqu2dP,95,1
NuYqu2dP,81,1
NuYqu2dP,46,1
NuYqu2dP,15,1
NuYqu2dP,58,1
NuYqu2dP,106,-1
NuYqu2dP,91,-1
NuYqu2dP,3,-1
NuYqu2dP,40,1
NuYqu2dP,75,1
NuYqu2dP,112,1
NuYqu2dP,74,1
NuYqu2dP,31,1
NuYqu2dP,10,-1
NuYqu2dP,89,1
NuYqu2dP,28,1
NuYqu2dP,109,1
NuYqu2dP,23,1
NuYqu2dP,66,1
VJm0OT5T,6,-1
VJm0OT5T,15,1
VJm0OT5T,7,-1
VJm0OT5T,54,1
VJm0OT5T,13,1
VJm0OT5T,46,1
VJm0OT5T,45,1
VJm0OT5T,58,1
VJm0OT5T,60,-1
VJm0OT5T,28,1
VJm0OT5T,74,-1
VJm0OT5T,25,1
VJm0OT5T,37,1
VJm0OT5T,31,1
VJm0OT5T,66,1
VJm0OT5T,73,-1
VJm0OT5T,84,1
VJm0OT5T,81,1
VJm0OT5T,98,1
VJm0OT5T,93,1
VJm0OT5T,119,1
VJm0OT5T,107,1
VJm0OT5T,106,1
VJm0OT5T,114,1
8kHI7GAS,36,1
8kHI7GAS,87,-1
8kHI7GAS,7,-1
8kHI7GAS,96,1
8kHI7GAS,70,-1
8kHI7GAS,107,1
8kHI7GAS,110,1
8kHI7GAS,76,1
8kHI7GAS,0,-1
8kHI7GAS,80,1
8kHI7GAS,112,1
8kHI7GAS,10,-1
8kHI7GAS,49,1
8kHI7GAS,18,-1
8kHI7GAS,53,1
8kHI7GAS,101,1
8kHI7GAS,29,-1
8kHI7GAS,69,-1
8kHI7GAS,92,-1
8kHI7GAS,62,-1
8kHI7GAS,24,-1
8kHI7GAS,55,1
8kHI7GAS,33,1
8kHI7GAS,42,1
vVxzSmQH,90,1
vVxzSmQH,12,-1
vVxzSmQH,114,1
vVxzSmQH,98,1
vVxzSmQH,73,1
vVxzSmQH,54,1
vVxzSmQH,18,-1
vVxzSmQH,65,1
vVxzSmQH,29,-1
vVxzSmQH,110,1
vVxzSmQH,106,1
vVxzSmQH,86,1
vVxzSmQH,41,1
vVxzSmQH,25,1
vVxzSmQH,30,1
vVxzSmQH,4,-1
vVxzSmQH,100,1
vVxzSmQH,5,-1
vVxzSmQH,36,1
vVxzSmQH,88,1
vVxzSmQH,59,1
vVxzSmQH,45,1
vVxzSmQH,63,1
vVxzSmQH,71,1
CRskyPTc,45,1
CRskyPTc,46,1
CRskyPTc,38,1
CRskyPTc,13,1
CRskyPTc,99,1
CRskyPTc,104,1
CRskyPTc,24,1
CRskyPTc,61,-1
CRskyPTc,10,-1
CRskyPTc,73,-1
CRskyPTc,8,-1
CRskyPTc,88,1
CRskyPTc,93,-1
CRskyPTc,113,1
CRskyPTc,71,-1
CRskyPTc,56,1
CRskyPTc,30,1
CRskyPTc,63,-1
CRskyPTc,26,1
CRskyPTc,5,-1
CRskyPTc,103,-1
CRskyPTc,59,1
CRskyPTc,111,1
CRskyPTc,87,1
rtWObM9t,107,1
rtWObM9t,57,1
rtWObM9t,61,-1
rtWObM9t,72,-1
rtWObM9t,116,1
rtWObM9t,7,-1
rtWObM9t,10,-1
rtWObM9t,68,1
rtWObM9t,21,-1
rtWObM9t,30,1
rtWObM9t,97,1
rtWObM9t,117,1
rtWObM9t,46,1
rtWObM9t,78,-1
rtWObM9t,51,1
rtWObM9t,106,1
rtWObM9t,98,1
rtWObM9t,36,1
rtWObM9t,81,-1
rtWObM9t,23,1
rtWObM9t,80,1
rtWObM9t,16,-1
rtWObM9t,5,-1
rtWObM9t,45,1
loBfTKTW,118,1
loBfTKTW,37,1
loBfTKTW,70,1
loBfTKTW,29,-1
loBfTKTW,60,-1
loBfTKTW,21,1
loBfTKTW,106,1
loBfTKTW,1,-1
loBfTKTW,111,-1
loBfTKTW,105,1
loBfTKTW,89,-1
loBfTKTW,83,-1
loBfTKTW,92,-1
loBfTKTW,96,-1
loBfTKTW,56,1
loBfTKTW,43,1
loBfTKTW,16,-1
loBfTKTW,46,1
loBfTKTW,55,1
loBfTKTW,3,-1
loBfTKTW,17,-1
loBfTKTW,61,-1
loBfTKTW,78,-1
loBfTKTW,39,1
N4rkumE7,112,1
N4rkumE7,2,-1
N4rkumE7,7,-1
N4rkumE7,78,1
N4rkumE7,87,1
N4rkumE7,55,1
N4rkumE7,19,-1
N4rkumE7,77,-1
N4rkumE7,99,1
N4rkumE7,107,1
N4rkumE7,14,-1
N4rkumE7,49,-1
N4rkumE7,37,1
N4rkumE7,45,1
N4rkumE7,24,-1
N4rkumE7,117,1
N4rkumE7,56,1
N4rkumE7,68,-1
N4rkumE7,28,1
N4rkumE7,85,1
N4rkumE7,66,-1
N4rkumE7,105,1
N4rkumE7,35,-1
N4rkumE7,96,1
OVkZGKDD,63,-1
OVkZGKDD,71,-1
OVkZGKDD,74,-1
OVkZGKDD,99,1
OVkZGKDD,83,1
OVkZGKDD,44,1
OVkZGKDD,33,1
OVkZGKDD,53,1
OVkZGKDD,29,-1
OVkZGKDD,11,1
OVkZGKDD,80,1
OVkZGKDD,119,1
OVkZGKDD,5,-1
OVkZGKDD,21,1
OVkZGKDD,111,1
OVkZGKDD,13,1
OVkZGKDD,1,-1
OVkZGKDD,67,-1
OVkZGKDD,101,1
OVkZGKDD,92,1
OVkZGKDD,50,1
OVkZGKDD,31,1
OVkZGKDD,41,1
OVkZGKDD,100,1
riLfRc9x,18,-1
riLfRc9x,62,-1
riLfRc9x,118,1
riLfRc9x,0,-1
riLfRc9x,107,1
riLfRc9x,36,1
riLfRc9x,119,1
riLfRc9x,72,-1
riLfRc9x,65,-1
riLfRc9x,45,1
riLfRc9x,99,1
riLfRc9x,71,-1
riLfRc9x,53,1
riLfRc9x,5,-1
riLfRc9x,85,-1
riLfRc9x,23,1
riLfRc9x,50,1
riLfRc9x,96,1
riLfRc9x,83,-1
riLfRc9x,100,1
riLfRc9x,41,1
riLfRc9x,29,-1
riLfRc9x,32,-1
riLfRc9x,11,-1
z30nw8LO,26,1
z30nw8LO,6,-1
z30nw8LO,51,1
z30nw8LO,117,1
z30nw8LO,33,1
z30nw8LO,103,-1
z30nw8LO,67,-1
z30nw8LO,15,-1
z30nw8LO,42,1
z30nw8LO,98,1
z30nw8LO,84,1
z30nw8LO,83,-1
z30nw8LO,23,1
z30nw8LO,37,1
z30nw8LO,2,-1
z30nw8LO,19,-1
z30nw8LO,61,1
z30nw8LO,109,1
z30nw8LO,75,1
z30nw8LO,118,1
z30nw8LO,41,1
z30nw8LO,73,-1
z30nw8LO,52,1
z30nw8LO,90,-1
CJuh7VjB,93,-1
CJuh7VjB,19,1
CJuh7VjB,52,1
CJuh7VjB,80,1
CJuh7VjB,84,-1
CJuh7VjB,3,1
CJuh7VjB,65,-1
CJuh7VjB,109,1
CJuh7VjB,117,1
CJuh7VjB,44,1
CJuh7VjB,97,1
CJuh7VjB,12,-1
CJuh7VjB,48,1
CJuh7VjB,56,1
CJuh7VjB,2,-1
CJuh7VjB,23,1
CJuh7VjB,38,1
CJuh7VjB,21,1
CJuh7VjB,62,-1
CJuh7VjB,75,1
CJuh7VjB,103,-1
CJuh7VjB,33,1
CJuh7VjB,70,-1
CJuh7VjB,111,1
eShQVrjX,61,-1
eShQVrjX,6,-1
eShQVrjX,83,-1
eShQVrjX,117,1
eShQVrjX,63,-1
eShQVrjX,105,1
eShQVrjX,52,1
eShQVrjX,100,1
eShQVrjX,16,-1
eShQVrjX,48,1
eShQVrjX,56,1
eShQVrjX,97,1
eShQVrjX,2,-1
eShQVrjX,23,1
eShQVrjX,19,-1
eShQVrjX,110,1
eShQVrjX,43,1
eShQVrjX,33,1
eShQVrjX,90,1
eShQVrjX,75,1
eShQVrjX,22,-1
eShQVrjX,86,1
eShQVrjX,70,-1
eShQVrjX,38,1
Eceq46ap,79,1
Eceq46ap,109,1
Eceq46ap,46,1
Eceq46ap,23,1
Eceq46ap,66,1
Eceq46ap,114,1
Eceq46ap,93,1
Eceq46ap,16,-1
Eceq46ap,29,-1
Eceq46ap,58,1
Eceq46ap,86,1
Eceq46ap,111,1
Eceq46ap,99,-1
Eceq46ap,83,-1
Eceq46ap,77,1
Eceq46ap,43,1
Eceq46ap,18,-1
Eceq46ap,39,1
Eceq46ap,102,1
Eceq46ap,69,-1
Eceq46ap,6,-1
Eceq46ap,38,1
Eceq46ap,1,-1
Eceq46ap,55,1
gl4jPjgi,2,-1
gl4jPjgi,15,-1
gl4jPjgi,82,1
gl4jPjgi,86,1
gl4jPjgi,36,1
gl4jPjgi,111,1
gl4jPjgi,32,-1
gl4jPjgi,103,-1
gl4jPjgi,44,1
gl4jPjgi,23,1
gl4jPjgi,62,-1
gl4jPjgi,116,1
gl4jPjgi,3,1
gl4jPjgi,19,1
gl4jPjgi,70,-1
gl4jPjgi,99,1
gl4jPjgi,20,-1
gl4jPjgi,93,1
gl4jPjgi,79,-1
gl4jPjgi,51,1
gl4jPjgi,52,1
gl4jPjgi,41,1
gl4jPjgi,64,-1
gl4jPjgi,105,1
9lknOfa8,37,1
9lknOfa8,0,-1
9lknOfa8,112,1
9lknOfa8,93,1
9lknOfa8,41,1
9lknOfa8,4,-1
9lknOfa8,21,-1
9lknOfa8,79,-1
9lknOfa8,54,1
9lknOfa8,43,-1
9lknOfa8,69,-1
9lknOfa8,102,1
9lknOfa8,53,1
9lknOfa8,106,1
9lknOfa8,76,-1
9lknOfa8,89,-1
9lknOfa8,91,-1
9lknOfa8,16,-1
9lknOfa8,15,-1
9lknOfa8,64,-1
9lknOfa8,84,-1
9lknOfa8,111,-1
9lknOfa8,29,-1
9lknOfa8,32,-1
7hy4vP91,6,-1
7hy4vP91,2,-1
7hy4vP91,26,1
7hy4vP91,33,1
7hy4vP91,65,-1
7hy4vP91,23,-1
7hy4vP91,37,1
7hy4vP91,19,-1
7hy4vP91,12,-1
7hy4vP91,73,1
7hy4vP91,63,-1
7hy4vP91,79,1
7hy4vP91,44,1
7hy4vP91,48,-1
7hy4vP91,51,1
7hy4vP91,52,1
7hy4vP91,83,-1
7hy4vP91,84,-1
7hy4vP91,106,1
7hy4vP91,98,1
7hy4vP91,102,1
7hy4vP91,110,1
7hy4vP91,117,1
7hy4vP91,91,-1
EPa75ABJ,20,-1
EPa75ABJ,83,-1
EPa75ABJ,98,1
EPa75ABJ,111,1
EPa75ABJ,110,1
EPa75ABJ,91,1
EPa75ABJ,50,1
EPa75ABJ,39,1
EPa75ABJ,107,1
EPa75ABJ,36,1
EPa75ABJ,102,1
EPa75ABJ,82,-1
EPa75ABJ,74,1
EPa75ABJ,28,1
EPa75ABJ,70,-1
EPa75ABJ,14,-1
EPa75ABJ,15,-1
EPa75ABJ,8,-1
EPa75ABJ,4,-1
EPa75ABJ,62,-1
EPa75ABJ,69,-1
EPa75ABJ,47,1
EPa75ABJ,42,1
EPa75ABJ,59,1
DZshgIu8,51,1
DZshgIu8,2,-1
DZshgIu8,103,1
DZshgIu8,63,-1
DZshgIu8,93,-1
DZshgIu8,91,1
DZshgIu8,113,1
DZshgIu8,88,-1
DZshgIu8,48,1
DZshgIu8,73,-1
DZshgIu8,31,1
DZshgIu8,20,-1
DZshgIu8,67,-1
DZshgIu8,43,1
DZshgIu8,4,-1
DZshgIu8,23,1
DZshgIu8,19,-1
DZshgIu8,116,1
DZshgIu8,86,-1
DZshgIu8,12,-1
DZshgIu8,52,1
DZshgIu8,70,-1
DZshgIu8,102,1
DZshgIu8,35,1
YxmBuOWn,84,1
YxmBuOWn,48,1
YxmBuOWn,54,1
YxmBuOWn,2,-1
YxmBuOWn,44,1
YxmBuOWn,97,1
YxmBuOWn,91,1
YxmBuOWn,86,-1
YxmBuOWn,105,1
YxmBuOWn,116,1
YxmBuOWn,101,1
YxmBuOWn,117,1
YxmBuOWn,35,1
YxmBuOWn,52,1
YxmBuOWn,64,-1
YxmBuOWn,17,-1
YxmBuOWn,33,1
YxmBuOWn,73,1
YxmBuOWn,6,-1
YxmBuOWn,19,-1
YxmBuOWn,61,-1
YxmBuOWn,23,-1
YxmBuOWn,75,-1
YxmBuOWn,28,1
CXuTjmOE,59,1
CXuTjmOE,63,-1
CXuTjmOE,47,1
CXuTjmOE,2,-1
CXuTjmOE,9,-1
CXuTjmOE,102,1
CXuTjmOE,88,1
CXuTjmOE,14,-1
CXuTjmOE,67,-1
CXuTjmOE,90,-1
CXuTjmOE,108,1
CXuTjmOE,113,1
CXuTjmOE,16,-1
CXuTjmOE,70,-1
CXuTjmOE,24,1
CXuTjmOE,80,1
CXuTjmOE,74,-1
CXuTjmOE,30,1
CXuTjmOE,97,1
CXuTjmOE,50,1
CXuTjmOE,26,1
CXuTjmOE,33,1
CXuTjmOE,42,1
CXuTjmOE,117,1
3puXC08O,13,-1
3puXC08O,50,1
3puXC08O,38,1
3puXC08O,111,1
3puXC08O,29,1
3puXC08O,31,1
3puXC08O,69,1
3puXC08O,94,1
3puXC08O,9,-1
3puXC08O,71,-1
3puXC08O,88,1
3puXC08O,44,1
3puXC08O,17,1
3puXC08O,93,1
3puXC08O,27,1
3puXC08O,117,1
3puXC08O,6,-1
3puXC08O,58,1
3puXC08O,61,-1
3puXC08O,45,1
3puXC08O,72,-1
3puXC08O,101,1
3puXC08O,109,1
3puXC08O,87,1
Vu3HktPD,68,1
Vu3HktPD,95,1
Vu3HktPD,93,-1
Vu3HktPD,46,1
Vu3HktPD,67,-1
Vu3HktPD,108,1
Vu3HktPD,105,1
Vu3HktPD,115,1
Vu3HktPD,19,-1
Vu3HktPD,27,-1
Vu3HktPD,35,1
Vu3HktPD,84,-1
Vu3HktPD,13,-1
Vu3HktPD,36,1
Vu3HktPD,29,-1
Vu3HktPD,41,1
Vu3HktPD,54,1
Vu3HktPD,75,-1
Vu3HktPD,7,-1
Vu3HktPD,85,-1
Vu3HktPD,57,1
Vu3HktPD,2,-1
Vu3HktPD,118,1
Vu3HktPD,71,-1
zxnPVTdE,11,1
zxnPVTdE,2,-1
zxnPVTdE,63,1
zxnPVTdE,90,1
zxnPVTdE,107,1
zxnPVTdE,110,1
zxnPVTdE,76,1
zxnPVTdE,33,1
zxnPVTdE,5,-1
zxnPVTdE,46,1
zxnPVTdE,38,1
zxnPVTdE,71,-1
zxnPVTdE,114,1
zxnPVTdE,66,1
zxnPVTdE,21,1
zxnPVTdE,105,1
zxnPVTdE,86,1
zxnPVTdE,91,1
zxnPVTdE,15,-1
zxnPVTdE,43,1
zxnPVTdE,54,-1
zxnPVTdE,24,-1
zxnPVTdE,58,1
zxnPVTdE,81,1
yWvg2kyz,53,1
yWvg2kyz,92,1
yWvg2kyz,14,-1
yWvg2kyz,85,-1
yWvg2kyz,89,1
yWvg2kyz,29,-1
yWvg2kyz,30,1
yWvg2kyz,74,-1
yWvg2kyz,54,1
yWvg2kyz,32,-1
yWvg2kyz,63,-1
yWvg2kyz,66,-1
yWvg2kyz,104,1
yWvg2kyz,19,-1
yWvg2kyz,93,1
yWvg2kyz,45,1
yWvg2kyz,101,1
yWvg2kyz,8,-1
yWvg2kyz,73,1
yWvg2kyz,24,1
yWvg2kyz,6,-1
yWvg2kyz,112,1
yWvg2kyz,48,1
yWvg2kyz,113,1
uMFaUDHB,70,1
uMFaUDHB,57,1
uMFaUDHB,114,-1
uMFaUDHB,37,1
uMFaUDHB,98,1
uMFaUDHB,78,-1
uMFaUDHB,17,-1
uMFaUDHB,5,-1
uMFaUDHB,93,1
uMFaUDHB,107,-1
uMFaUDHB,46,1
uMFaUDHB,68,1
uMFaUDHB,80,1
uMFaUDHB,26,-1
uMFaUDHB,115,1
uMFaUDHB,0,-1
uMFaUDHB,49,1
uMFaUDHB,16,-1
uMFaUDHB,39,1
uMFaUDHB,59,1
uMFaUDHB,24,1
uMFaUDHB,69,1
uMFaUDHB,86,1
uMFaUDHB,103,-1
7ybAOoB0,96,1
7ybAOoB0,15,-1
7ybAOoB0,74,-1
7ybAOoB0,37,1
7ybAOoB0,8,-1
7ybAOoB0,88,1
7ybAOoB0,89,-1
7ybAOoB0,57,1
7ybAOoB0,56,1
7ybAOoB0,65,-1
7ybAOoB0,114,1
7ybAOoB0,108,1
7ybAOoB0,20,-1
7ybAOoB0,67,-1
7ybAOoB0,77,-1
7ybAOoB0,94,1
7ybAOoB0,45,1
7ybAOoB0,9,-1
7ybAOoB0,12,-1
7ybAOoB0,39,1
7ybAOoB0,111,1
7ybAOoB0,47,1
7ybAOoB0,28,1
7ybAOoB0,103,-1
h7mWKp7B,82,1
h7mWKp7B,24,1
h7mWKp7B,92,1
h7mWKp7B,9,-1
h7mWKp7B,6,-1
h7mWKp7B,87,1
h7mWKp7B,93,1
h7mWKp7B,115,1
h7mWKp7B,102,1
h7mWKp7B,22,1
h7mWKp7B,31,1
h7mWKp7B,66,-1
h7mWKp7B,16,-1
h7mWKp7B,30,1
h7mWKp7B,18,-1
h7mWKp7B,103,1
h7mWKp7B,119,1
h7mWKp7B,63,-1
h7mWKp7B,76,1
h7mWKp7B,45,1
h7mWKp7B,74,1
h7mWKp7B,43,1
h7mWKp7B,59,1
h7mWKp7B,53,1
lg0h65F8,119,1
lg0h65F8,90,1
lg0h65F8,51,1
lg0h65F8,42,1
lg0h65F8,94,1
lg0h65F8,10,-1
lg0h65F8,47,1
lg0h65F8,109,-1
lg0h65F8,22,-1
lg0h65F8,32,-1
lg0h65F8,14,-1
lg0h65F8,74,-1
lg0h65F8,115,1
lg0h65F8,100,1
lg0h65F8,82,1
lg0h65F8,81,-1
lg0h65F8,58,1
lg0h65F8,66,-1
lg0h65F8,36,-1
lg0h65F8,20,-1
lg0h65F8,62,-1
lg0h65F8,70,-1
lg0h65F8,5,-1
lg0h65F8,8,-1
7hBH3Fkr,78,1
7hBH3Fkr,91,1
7hBH3Fkr,101,1
7hBH3Fkr,39,1
7hBH3Fkr,89,1
7hBH3Fkr,9,-1
7hBH3Fkr,6,-1
7hBH3Fkr,86,1
7hBH3Fkr,42,1
7hBH3Fkr,12,-1
7hBH3Fkr,50,1
7hBH3Fkr,96,-1
7hBH3Fkr,60,-1
7hBH3Fkr,69,1
7hBH3Fkr,77,1
7hBH3Fkr,54,1
7hBH3Fkr,11,-1
7hBH3Fkr,25,-1
7hBH3Fkr,34,1
7hBH3Fkr,45,1
7hBH3Fkr,115,1
7hBH3Fkr,113,1
7hBH3Fkr,103,-1
7hBH3Fkr,27,-1
tSQMnqZp,71,-1
tSQMnqZp,38,1
tSQMnqZp,77,-1
tSQMnqZp,82,1
tSQMnqZp,0,-1
tSQMnqZp,8,-1
tSQMnqZp,45,1
tSQMnqZp,11,-1
tSQMnqZp,96,-1
tSQMnqZp,13,1
tSQMnqZp,39,1
tSQMnqZp,59,1
tSQMnqZp,105,1
tSQMnqZp,115,1
tSQMnqZp,112,1
tSQMnqZp,60,-1
tSQMnqZp,50,1
tSQMnqZp,27,-1
tSQMnqZp,69,-1
tSQMnqZp,98,1
tSQMnqZp,49,1
tSQMnqZp,107,1
tSQMnqZp,86,-1
tSQMnqZp,21,-1
haf4x563,58,1
haf4x563,103,-1
haf4x563,106,1
haf4x563,27,1
haf4x563,56,1
haf4x563,82,-1
haf4x563,18,-1
haf4x563,85,-1
haf4x563,33,1
haf4x563,69,-1
haf4x563,14,-1
haf4x563,31,1
haf4x563,7,-1
haf4x563,24,1
haf4x563,1,1
haf4x563,42,1
haf4x563,118,1
haf4x563,40,1
haf4x563,63,-1
haf4x563,78,1
haf4x563,97,1
haf4x563,116,1
haf4x563,91,1
haf4x563,73,1
dbHgu4PA,110,1
dbHgu4PA,70,1
dbHgu4PA,22,-1
dbHgu4PA,97,1
dbHgu4PA,102,1
dbHgu4PA,86,1
dbHgu4PA,80,1
dbHgu4PA,38,1
dbHgu4PA,9,1
dbHgu4PA,35,1
dbHgu4PA,103,1
dbHgu4PA,15,-1
dbHgu4PA,112,-1
dbHgu4PA,54,1
dbHgu4PA,46,-1
dbHgu4PA,27,1
dbHgu4PA,66,1
dbHgu4PA,7,-1
dbHgu4PA,55,1
dbHgu4PA,16,1
dbHgu4PA,45,1
dbHgu4PA,65,1
dbHgu4PA,90,1
dbHgu4PA,76,1
RRq7uDVD,42,1
RRq7uDVD,7,-1
RRq7uDVD,104,1
RRq7uDVD,30,1
RRq7uDVD,96,1
RRq7uDVD,51,1
RRq7uDVD,20,-1
RRq7uDVD,45,1
RRq7uDVD,84,1
RRq7uDVD,91,1
RRq7uDVD,83,-1
RRq7uDVD,70,-1
RRq7uDVD,112,-1
RRq7uDVD,113,1
RRq7uDVD,55,1
RRq7uDVD,9,-1
RRq7uDVD,27,-1
RRq7uDVD,61,-1
RRq7uDVD,103,-1
RRq7uDVD,34,1
RRq7uDVD,18,1
RRq7uDVD,75,1
RRq7uDVD,65,-1
RRq7uDVD,12,-1
mEJoi5jv,32,1
mEJoi5jv,102,1
mEJoi5jv,20,-1
mEJoi5jv,60,-1
mEJoi5jv,68,1
mEJoi5jv,118,1
mEJoi5jv,96,1
mEJoi5jv,76,1
mEJoi5jv,56,1
mEJoi5jv,7,-1
mEJoi5jv,74,1
mEJoi5jv,41,1
mEJoi5jv,23,1
mEJoi5jv,15,-1
mEJoi5jv,58,1
mEJoi5jv,3,-1
mEJoi5jv,87,1
mEJoi5jv,100,1
mEJoi5jv,36,1
mEJoi5jv,42,1
mEJoi5jv,92,1
mEJoi5jv,10,-1
mEJoi5jv,112,1
mEJoi5jv,83,1
Mn3tyQ28,75,1
Mn3tyQ28,100,1
Mn3tyQ28,98,1
Mn3tyQ28,86,1
Mn3tyQ28,2,-1
Mn3tyQ28,19,-1
Mn3tyQ28,20,-1
Mn3tyQ28,37,1
Mn3tyQ28,113,1
Mn3tyQ28,31,1
Mn3tyQ28,56,1
Mn3tyQ28,60,-1
Mn3tyQ28,16,-1
Mn3tyQ28,111,1
Mn3tyQ28,7,-1
Mn3tyQ28,23,1
Mn3tyQ28,70,-1
Mn3tyQ28,42,1
Mn3tyQ28,41,1
Mn3tyQ28,52,1
Mn3tyQ28,80,1
Mn3tyQ28,109,1
Mn3tyQ28,64,-1
Mn3tyQ28,90,1
RFBRXb9x,1,-1
RFBRXb9x,90,1
RFBRXb9x,76,1
RFBRXb9x,77,1
RFBRXb9x,84,-1
RFBRXb9x,7,-1
RFBRXb9x,118,1
RFBRXb9x,46,1
RFBRXb9x,32,1
RFBRXb9x,14,-1
RFBRXb9x,100,1
RFBRXb9x,15,-1
RFBRXb9x,27,1
RFBRXb9x,40,1
RFBRXb9x,52,1
RFBRXb9x,56,1
RFBRXb9x,109,1
RFBRXb9x,29,-1
RFBRXb9x,61,-1
RFBRXb9x,97,1
RFBRXb9x,110,1
RFBRXb9x,37,1
RFBRXb9x,62,-1
RFBRXb9x,85,-1
ByvNgYbG,49,1
ByvNgYbG,47,1
ByvNgYbG,68,-1
ByvNgYbG,110,1
ByvNgYbG,29,1
ByvNgYbG,92,1
ByvNgYbG,76,1
ByvNgYbG,108,1
ByvNgYbG,0,-1
ByvNgYbG,106,1
ByvNgYbG,35,1
ByvNgYbG,82,1
ByvNgYbG,7,-1
ByvNgYbG,51,1
ByvNgYbG,19,1
ByvNgYbG,57,1
ByvNgYbG,88,1
ByvNgYbG,112,1
ByvNgYbG,62,-1
ByvNgYbG,77,1
ByvNgYbG,12,-1
ByvNgYbG,36,1
ByvNgYbG,24,1
ByvNgYbG,97,1
WuGme4GJ,11,1
WuGme4GJ,73,1
WuGme4GJ,34,1
WuGme4GJ,22,1
WuGme4GJ,25,-1
WuGme4GJ,88,1
WuGme4GJ,40,1
WuGme4GJ,42,1
WuGme4GJ,60,-1
WuGme4GJ,85,1
WuGme4GJ,109,1
WuGme4GJ,63,-1
WuGme4GJ,70,-1
WuGme4GJ,59,1
WuGme4GJ,18,-1
WuGme4GJ,3,1
WuGme4GJ,106,1
WuGme4GJ,56,1
WuGme4GJ,92,1
WuGme4GJ,116,1
WuGme4GJ,90,1
WuGme4GJ,37,1
WuGme4GJ,115,1
WuGme4GJ,9,-1
LezJxO4T,95,-1
LezJxO4T,113,1
LezJxO4T,8,-1
LezJxO4T,107,-1
LezJxO4T,22,-1
LezJxO4T,87,-1
LezJxO4T,9,-1
LezJxO4T,18,-1
LezJxO4T,39,-1
LezJxO4T,55,1
LezJxO4T,38,1
LezJxO4T,103,-1
LezJxO4T,45,-1
LezJxO4T,54,1
LezJxO4T,85,-1
LezJxO4T,10,-1
LezJxO4T,78,-1
LezJxO4T,47,1
LezJxO4T,116,1
LezJxO4T,66,-1
LezJxO4T,28,-1
LezJxO4T,62,-1
LezJxO4T,77,-1
LezJxO4T,97,1
7SpmsF3f,81,-1
