workerId,Session,Study,treatmentId,taskId,comment,answer1,answer2,answerf,answerm,duration,startTime,submitTime,answer_f,answer_m,bias_f,bias_m
63d147592a1ada8a4fee12be,SESSION_ID:64f8e495def0764ad96145c9,STUDY_ID:64f8ce337b289a6b18812bbb,3,18,91,75,85,74,82,duration:43149,startTime:Wed Sep 06 2023 17:05:38 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:06:21 GMT-0400 (Eastern Daylight Time)},0.74,0.82,0.132156863,0.185384615
63b63938dbf229f3eb46d4a4,SESSION_ID:64f88e15be77a009fbb25083,STUDY_ID:64f87d77f1db16f3b98108c2,3,12,100,95,95,100,100,duration:7168,startTime:Wed Sep 06 2023 10:48:15 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:48:22 GMT-0400 (Eastern Daylight Time)},1,1,0.032786885,0
60fe250b3984cfdf32c05860,SESSION_ID:64f8e3d765d7cf108981196d,STUDY_ID:64f8ce337b289a6b18812bbb,3,3,86,75,45,76,50,duration:31783,startTime:Wed Sep 06 2023 15:44:19 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:44:51 GMT-0500 (Central Daylight Time)},0.76,0.5,-0.152280702,-0.384615385
5fbcba5a9b4bfe18cd49abea,SESSION_ID:64f8dd9ee1d2f129ab2f79a0,STUDY_ID:64f8ce337b289a6b18812bbb,3,11,92,15,55,19,55,duration:15550,startTime:Wed Sep 06 2023 15:20:16 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:20:31 GMT-0500 (Central Daylight Time)},0.19,0.55,-0.463846154,-0.186842105
5ec085451dce4f1460284292,SESSION_ID:64f8e5e92cf3e8dc3e033ec9,STUDY_ID:64f8ce337b289a6b18812bbb,3,23,113,95,75,91,75,duration:30395,startTime:Wed Sep 06 2023 14:08:33 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 14:09:03 GMT-0700 (Pacific Daylight Time)},0.91,0.75,-0.071132075,-0.195454545
615b39c56d4a42f215089b8a,SESSION_ID:64f8db4909b88d0f376145bb,STUDY_ID:64f8ce337b289a6b18812bba,3,24,16,1,1,0,0,duration:21379,startTime:Wed Sep 06 2023 16:16:06 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:16:27 GMT-0400 (Eastern Daylight Time)},0,0,-0.117647059,-0.132075472
5f6ed11ceac50e424bb71560,SESSION_ID:64fa4d17416293af92211de8,STUDY_ID:64fa428fa4e478e7a98223f8,3,4,28,85,65,85,65,duration:55290,startTime:Thu Sep 07 2023 15:25:53 GMT-0700 (Mountain Standard Time),submitTime:Thu Sep 07 2023 15:26:48 GMT-0700 (Mountain Standard Time)},0.85,0.65,-0.131481481,-0.25
644087beeb531ba7b10ae320,SESSION_ID:64f88dfa8c61f03b56d3f485,STUDY_ID:64f87d77f1db16f3b98108c3,3,17,30,85,85,85,81,duration:23510,startTime:Wed Sep 06 2023 07:47:42 GMT-0700 (Mountain Standard Time),submitTime:Wed Sep 06 2023 07:48:06 GMT-0700 (Mountain Standard Time)},0.85,0.81,-0.098275862,-0.173050847
5c90094e71f3100016181ea9,SESSION_ID:64f8e1ffb4e991de381658f3,STUDY_ID:64f8ce337b289a6b18812bbb,3,1,84,45,55,48,60,duration:277599,startTime:Wed Sep 06 2023 13:41:06 GMT-0700 (Mountain Standard Time),submitTime:Wed Sep 06 2023 13:45:43 GMT-0700 (Mountain Standard Time)},0.48,0.6,-0.135384615,0.133333333
6397bcc95a5e903a262566bb,SESSION_ID:64fa53e95826914e2468e0a8,STUDY_ID:64fa428fa4e478e7a98223f8,3,6,41,95,95,99,99,duration:20902,startTime:Thu Sep 07 2023 15:59:17 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 15:59:38 GMT-0700 (Pacific Daylight Time)},0.99,0.99,0.027037037,0.008518519
57d810f1813eb30001825b65,SESSION_ID:64fa4e4b166231dbd3211db4,STUDY_ID:64fa428fa4e478e7a98223f8,3,14,60,1,1,0,0,duration:9732,startTime:Thu Sep 07 2023 17:40:53 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 17:41:03 GMT-0500 (Central Daylight Time)},0,0,0,0
56c79f6cc41c43000c0886b0,SESSION_ID:64f8e4149cbb5ad528d3f4dc,STUDY_ID:64f8ce337b289a6b18812bba,3,1,14,5,5,3,3,duration:115869,startTime:Wed Sep 06 2023 16:46:23 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:48:18 GMT-0400 (Eastern Daylight Time)},0.03,0.03,-0.064339623,-0.027692308
633a1952eb49d5caf1a9a176,SESSION_ID:64f8dcc06e380142c8d98b85,STUDY_ID:64f8ce337b289a6b18812bba,3,8,30,85,15,85,15,duration:16217,startTime:Wed Sep 06 2023 16:14:55 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:15:11 GMT-0400 (Eastern Daylight Time)},0.85,0.15,-0.098275862,-0.833050847
5e4f1498f5442136deff0d6e,SESSION_ID:64f887e525ea83f8f2033ea7,STUDY_ID:64f87d77f1db16f3b98108c2,3,6,64,1,1,0,0,duration:7323,startTime:Wed Sep 06 2023 09:11:28 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:11:35 GMT-0500 (Central Daylight Time)},0,0,0,0
5fea7bd6c92395acf31ae3a7,SESSION_ID:64f8e4f2dc6c418679d34d76,STUDY_ID:64f8ce337b289a6b18812bbb,3,4,84,75,65,75,65,duration:25054,startTime:Wed Sep 06 2023 10:48:32 GMT-1000 (Hawaii-Aleutian Standard Time),submitTime:Wed Sep 06 2023 10:48:57 GMT-1000 (Hawaii-Aleutian Standard Time)},0.75,0.65,0.134615385,0.183333333
5fea7bd6c92395acf31ae3a7,SESSION_ID:64f8e4f2dc6c418679d34d76,STUDY_ID:64f8ce337b289a6b18812bbb,3,8,34,95,95,95,95,duration:11465,startTime:Wed Sep 06 2023 10:49:51 GMT-1000 (Hawaii-Aleutian Standard Time),submitTime:Wed Sep 06 2023 10:50:03 GMT-1000 (Hawaii-Aleutian Standard Time)},0.95,0.95,-0.05,-0.01
58d7896b4240e5000118f705,SESSION_ID:64fa26f64c6cac4c53de4149,STUDY_ID:64fa1e7d676feb23d42ed75d,3,23,76,35,35,35,35,duration:27876,startTime:Thu Sep 07 2023 12:52:25 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 12:52:52 GMT-0700 (Pacific Daylight Time)},0.35,0.35,-0.446296296,-0.512745098
6172beb0f3eecef16ddfb111,SESSION_ID:64f88d0b798d53b7802c258d,STUDY_ID:64f87d77f1db16f3b98108c3,3,5,65,1,1,0,0,duration:16424,startTime:Wed Sep 06 2023 09:36:57 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:37:13 GMT-0500 (Central Daylight Time)},0,0,-0.016666667,-0.111111111
60fcbda8909f2ef8e0afa8ca,SESSION_ID:64f8d2ad30134e7e17920c30,STUDY_ID:64f8ce337b289a6b18812bbb,3,14,106,65,75,65,75,duration:26110,startTime:Wed Sep 06 2023 15:42:10 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:42:36 GMT-0400 (Eastern Daylight Time)},0.65,0.75,-0.35,-0.192307692
6400df45e639d203b8518cad,SESSION_ID:64f88c958fa793bb55ffc33f,STUDY_ID:64f87d77f1db16f3b98108c2,3,24,6,5,5,1,1,duration:23103,startTime:Wed Sep 06 2023 09:42:11 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:42:34 GMT-0500 (Central Daylight Time)},0.01,0.01,0.01,-0.029215686
5e9f5c69290ef80c286040e5,SESSION_ID:64f8e46fcacc9d3b07920c53,STUDY_ID:64f8ce337b289a6b18812bba,3,7,97,85,85,90,90,duration:19750,startTime:Wed Sep 06 2023 14:48:23 GMT-0600 (Mountain Daylight Time),submitTime:Wed Sep 06 2023 14:48:43 GMT-0600 (Mountain Daylight Time)},0.9,0.9,-0.05,-0.082758621
62686fdb4b7b799abadf0303,SESSION_ID:64fb38d7d477c8f7ba092c9e,STUDY_ID:64fb25990f2d04d645f0af85,3,20,109,75,75,79,73,duration:23546,startTime:Fri Sep 08 2023 11:22:24 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 11:22:48 GMT-0400 (Eastern Daylight Time)},0.79,0.73,-0.031428571,-0.121851852
5c1053202b16ba0001c86317,SESSION_ID:64f8e70df68f75a97ffd7124,STUDY_ID:64f8ce337b289a6b18812bba,3,19,82,15,5,15,5,duration:11921,startTime:Wed Sep 06 2023 16:01:51 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 16:02:03 GMT-0500 (Central Daylight Time)},0.15,0.05,-0.359803922,-0.497169811
5fea7bd6c92395acf31ae3a7,SESSION_ID:64f8e4f2dc6c418679d34d76,STUDY_ID:64f8ce337b289a6b18812bbb,3,1,1,5,1,5,0,duration:58083,startTime:Wed Sep 06 2023 10:46:53 GMT-1000 (Hawaii-Aleutian Standard Time),submitTime:Wed Sep 06 2023 10:47:51 GMT-1000 (Hawaii-Aleutian Standard Time)},0.05,0,0.03245614,-0.08
5b646a727c39ee00010a18b0,SESSION_ID:64f8e263337012c64d4069fa,STUDY_ID:64f8ce337b289a6b18812bba,3,18,37,95,95,100,100,duration:21982,startTime:Wed Sep 06 2023 16:49:08 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:49:30 GMT-0400 (Eastern Daylight Time)},1,1,0.01754386,0.019230769
629fb59ba81f4f5791475548,SESSION_ID:64f88c78f5d52394922cac55,STUDY_ID:64f87d77f1db16f3b98108c2,3,4,12,65,5,62,3,duration:76338,startTime:Wed Sep 06 2023 10:56:24 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:57:41 GMT-0400 (Eastern Daylight Time)},0.62,0.03,0.580784314,-0.003333333
615b39c56d4a42f215089b8a,SESSION_ID:64f8db4909b88d0f376145bb,STUDY_ID:64f8ce337b289a6b18812bba,3,7,116,95,95,100,100,duration:54676,startTime:Wed Sep 06 2023 16:08:27 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:09:22 GMT-0400 (Eastern Daylight Time)},1,1,0,0
58d7896b4240e5000118f705,SESSION_ID:64fa26f64c6cac4c53de4149,STUDY_ID:64fa1e7d676feb23d42ed75d,3,19,52,95,95,95,95,duration:23819,startTime:Thu Sep 07 2023 12:50:53 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 12:51:17 GMT-0700 (Pacific Daylight Time)},0.95,0.95,-0.03245614,-0.03245614
5c4e68d8bcc3dc00015501fb,SESSION_ID:64fa51e84f73375bda512465,STUDY_ID:64fa428fa4e478e7a98223f8,3,17,76,75,75,79,77,duration:30360,startTime:Thu Sep 07 2023 18:55:56 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:56:26 GMT-0400 (Eastern Daylight Time)},0.79,0.77,-0.006296296,-0.092745098
5a6fbc25f1530b000103b557,SESSION_ID:64fa545e07f61be92640b62f,STUDY_ID:64fa428fa4e478e7a98223f8,3,16,69,1,5,0,5,duration:39543,startTime:Thu Sep 07 2023 16:05:05 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 16:05:45 GMT-0700 (Pacific Daylight Time)},0,0.05,-0.596491228,-0.420588235
58d7896b4240e5000118f705,SESSION_ID:64fa26f64c6cac4c53de4149,STUDY_ID:64fa1e7d676feb23d42ed75d,3,5,38,55,45,55,45,duration:27902,startTime:Thu Sep 07 2023 12:44:05 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 12:44:33 GMT-0700 (Pacific Daylight Time)},0.55,0.45,-0.371568627,-0.499152542
631f6e0b69d34cd131d923f8,SESSION_ID:64f88f35eedf333b71d98b6a,STUDY_ID:64f87d77f1db16f3b98108c2,3,16,52,95,95,95,95,duration:24733,startTime:Wed Sep 06 2023 10:51:32 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:51:56 GMT-0400 (Eastern Daylight Time)},0.95,0.95,-0.03245614,-0.03245614
57d810f1813eb30001825b65,SESSION_ID:64fa4e4b166231dbd3211db4,STUDY_ID:64fa428fa4e478e7a98223f8,3,23,68,45,45,47,50,duration:115495,startTime:Thu Sep 07 2023 17:45:19 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 17:47:14 GMT-0500 (Central Daylight Time)},0.47,0.5,-0.28862069,-0.092592593
5c90094e71f3100016181ea9,SESSION_ID:64f8e1ffb4e991de381658f3,STUDY_ID:64f8ce337b289a6b18812bbb,3,2,44,75,75,75,72,duration:114968,startTime:Wed Sep 06 2023 13:45:44 GMT-0700 (Mountain Standard Time),submitTime:Wed Sep 06 2023 13:47:39 GMT-0700 (Mountain Standard Time)},0.75,0.72,-0.231481481,-0.225454545
57d810f1813eb30001825b65,SESSION_ID:64fa4e4b166231dbd3211db4,STUDY_ID:64fa428fa4e478e7a98223f8,3,9,62,1,1,0,0,duration:16449,startTime:Thu Sep 07 2023 17:38:47 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 17:39:04 GMT-0500 (Central Daylight Time)},0,0,0,-0.06
6017ee441e8f20aa1fbfb114,SESSION_ID:64f8e6d3662cc92670b875cc,STUDY_ID:64f8ce337b289a6b18812bba,3,6,61,5,5,5,4,duration:39669,startTime:Wed Sep 06 2023 17:03:52 GMT-0400 (アメリカ東部夏時間),submitTime:Wed Sep 06 2023 17:04:31 GMT-0400 (アメリカ東部夏時間)},0.05,0.04,0.013636364,0.003636364
5fea7bd6c92395acf31ae3a7,SESSION_ID:64f8e4f2dc6c418679d34d76,STUDY_ID:64f8ce337b289a6b18812bbb,3,11,117,15,25,15,25,duration:23015,startTime:Wed Sep 06 2023 10:50:40 GMT-1000 (Hawaii-Aleutian Standard Time),submitTime:Wed Sep 06 2023 10:51:04 GMT-1000 (Hawaii-Aleutian Standard Time)},0.15,0.25,-0.85,-0.75
646d0c002229d5c74c06847c,SESSION_ID:64fa2e3c7203934aefca66e9,STUDY_ID:64fa1e7d676feb23d42ed75d,3,24,12,1,1,0,0,duration:14378,startTime:Thu Sep 07 2023 14:29:47 GMT-0600 (Mountain Daylight Time),submitTime:Thu Sep 07 2023 14:30:01 GMT-0600 (Mountain Daylight Time)},0,0,-0.039215686,-0.033333333
58d7896b4240e5000118f705,SESSION_ID:64fa26f64c6cac4c53de4149,STUDY_ID:64fa1e7d676feb23d42ed75d,3,7,113,75,75,75,75,duration:21226,startTime:Thu Sep 07 2023 12:45:12 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 12:45:34 GMT-0700 (Pacific Daylight Time)},0.75,0.75,-0.231132075,-0.195454545
646d0c002229d5c74c06847c,SESSION_ID:64fa2e3c7203934aefca66e9,STUDY_ID:64fa1e7d676feb23d42ed75d,3,21,105,95,5,100,10,duration:18941,startTime:Thu Sep 07 2023 14:28:47 GMT-0600 (Mountain Daylight Time),submitTime:Thu Sep 07 2023 14:29:06 GMT-0600 (Mountain Daylight Time)},1,0.1,0.053571429,-0.847368421
5bb2e60526f5300001ebf51b,SESSION_ID:64fa286d1a2270d9231deb0d,STUDY_ID:64fa1e7d676feb23d42ed75d,3,1,109,15,15,15,15,duration:16674,startTime:Thu Sep 07 2023 14:46:45 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 14:47:02 GMT-0500 (Central Daylight Time)},0.15,0.15,-0.671428571,-0.701851852
615df4a8253f3bfee4097f9e,SESSION_ID:64f8d79603d48102c9909433,STUDY_ID:64f8ce337b289a6b18812bba,3,22,67,5,15,5,15,duration:11628,startTime:Wed Sep 06 2023 16:02:55 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:03:06 GMT-0400 (Eastern Daylight Time)},0.05,0.15,0.010784314,0.063793103
628409abe8772d1f138b7f14,SESSION_ID:64fa3356c23e359eb1554c3a,STUDY_ID:64fa1e7d676feb23d42ed75d,3,16,69,15,25,18,29,duration:33465,startTime:Thu Sep 07 2023 13:41:30 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 13:42:03 GMT-0700 (Pacific Daylight Time)},0.18,0.29,-0.416491228,-0.180588235
63b63938dbf229f3eb46d4a4,SESSION_ID:64f88e15be77a009fbb25083,STUDY_ID:64f87d77f1db16f3b98108c2,3,2,81,35,25,33,25,duration:45276,startTime:Wed Sep 06 2023 10:44:58 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:45:43 GMT-0400 (Eastern Daylight Time)},0.33,0.25,-0.152142857,-0.267241379
644087beeb531ba7b10ae320,SESSION_ID:64f88dfa8c61f03b56d3f485,STUDY_ID:64f87d77f1db16f3b98108c3,3,13,66,1,1,0,0,duration:17407,startTime:Wed Sep 06 2023 07:45:29 GMT-0700 (Mountain Standard Time),submitTime:Wed Sep 06 2023 07:45:46 GMT-0700 (Mountain Standard Time)},0,0,-0.153846154,-0.275862069
5bb2e60526f5300001ebf51b,SESSION_ID:64fa286d1a2270d9231deb0d,STUDY_ID:64fa1e7d676feb23d42ed75d,3,17,38,15,15,15,15,duration:5139,startTime:Thu Sep 07 2023 14:48:23 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 14:48:28 GMT-0500 (Central Daylight Time)},0.15,0.15,-0.771568627,-0.799152542
5f5be09e16b98d18b3d213db,SESSION_ID:64fa27ccc754ec161ab9591e,STUDY_ID:64fa1e7d676feb23d42ed75d,3,9,82,75,55,80,60,duration:24948,startTime:Thu Sep 07 2023 14:51:35 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 14:52:00 GMT-0500 (Central Daylight Time)},0.8,0.6,0.290196078,0.052830189
63c047ef36e1348b19bb8010,SESSION_ID:64f887bded79df1136d98b67,STUDY_ID:64f87d77f1db16f3b98108c3,3,23,99,55,25,55,25,duration:21224,startTime:Wed Sep 06 2023 08:17:20 GMT-0600 (Mountain Daylight Time),submitTime:Wed Sep 06 2023 08:17:42 GMT-0600 (Mountain Daylight Time)},0.55,0.25,-0.286065574,-0.49
61bb389740db417c1a138cad,SESSION_ID:64f88899d43973b16d5fb944,STUDY_ID:64f87d77f1db16f3b98108c2,3,6,5,5,1,2,0,duration:21616,startTime:Wed Sep 06 2023 10:20:05 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:20:26 GMT-0400 (Eastern Daylight Time)},0.02,0,0.02,-0.015384615
562e4469733ea00005163785,SESSION_ID:64f8e59b1b03f3fa932b0b81,STUDY_ID:64f8ce337b289a6b18812bba,3,16,52,95,95,99,97,duration:33974,startTime:Wed Sep 06 2023 10:58:28 GMT-1000 (Hawaii-Aleutian Standard Time),submitTime:Wed Sep 06 2023 10:59:02 GMT-1000 (Hawaii-Aleutian Standard Time)},0.99,0.97,0.00754386,-0.01245614
644ffe36f37a530813d052a5,SESSION_ID:64f890de3a6776d327083cda,STUDY_ID:64f87d77f1db16f3b98108c3,3,14,73,5,1,6,0,duration:15567,startTime:Wed Sep 06 2023 10:59:22 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:59:38 GMT-0400 (Eastern Daylight Time)},0.06,0,-0.262033898,-0.428571429
56c79f6cc41c43000c0886b0,SESSION_ID:64f8e4149cbb5ad528d3f4dc,STUDY_ID:64f8ce337b289a6b18812bba,3,17,25,55,55,59,60,duration:19595,startTime:Wed Sep 06 2023 16:58:18 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:58:38 GMT-0400 (Eastern Daylight Time)},0.59,0.6,0.032307692,0.023076923
628409abe8772d1f138b7f14,SESSION_ID:64fa3356c23e359eb1554c3a,STUDY_ID:64fa1e7d676feb23d42ed75d,3,6,85,85,15,88,17,duration:19655,startTime:Thu Sep 07 2023 13:37:16 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 13:37:36 GMT-0700 (Pacific Daylight Time)},0.88,0.17,0.61015873,-0.192068966
636ac91e053af9563ef87d92,SESSION_ID:64f88a9f481ca8322224aa7a,STUDY_ID:64f87d77f1db16f3b98108c2,3,23,26,45,45,48,48,duration:6437,startTime:Wed Sep 06 2023 10:27:01 GMT-0400 (GMT-04:00),submitTime:Wed Sep 06 2023 10:27:07 GMT-0400 (GMT-04:00)},0.48,0.48,-0.31245283,-0.218113208
648786bd2c580f666fb051cd,SESSION_ID:64fa33ea84d49710740965ad,STUDY_ID:64fa1e7d676feb23d42ed75d,3,13,104,5,45,5,45,duration:34125,startTime:Thu Sep 07 2023 15:50:30 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 15:51:04 GMT-0500 (Central Daylight Time)},0.05,0.45,-0.77,-0.478571429
5d49f28a3fefca00193319ac,SESSION_ID:64f8e625e4a64557ade855b8,STUDY_ID:64f8ce337b289a6b18812bba,3,2,63,65,35,65,32,duration:24149,startTime:Wed Sep 06 2023 17:00:50 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:01:15 GMT-0400 (Eastern Daylight Time)},0.65,0.32,0.559090909,0.206792453
63209d3d38b5c490f3bccd01,SESSION_ID:64f88116dbe7657f2d5b0221,STUDY_ID:64f87d77f1db16f3b98108c2,3,20,93,1,1,0,0,duration:12120,startTime:Wed Sep 06 2023 09:46:50 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 09:47:02 GMT-0400 (Eastern Daylight Time)},0,0,-0.603773585,-0.603448276
5c008a00bab6730001649924,SESSION_ID:64fa514ab84edd5393521cc2,STUDY_ID:64fa428fa4e478e7a98223f8,3,4,68,15,5,13,3,duration:26889,startTime:Thu Sep 07 2023 18:42:50 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:43:17 GMT-0400 (Eastern Daylight Time)},0.13,0.03,-0.62862069,-0.562592593
5edae7d8d517f50009cbac62,SESSION_ID:64f8e1ad04848d80b1960a7d,STUDY_ID:64f8ce337b289a6b18812bba,3,23,87,95,95,99,91,duration:20263,startTime:Wed Sep 06 2023 15:43:34 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:43:54 GMT-0500 (Central Daylight Time)},0.99,0.91,0.101111111,0.025384615
5a9067894eecca0001dd1427,SESSION_ID:64f8e6c7f68f75a97ffd7114,STUDY_ID:64f8ce337b289a6b18812bba,3,21,115,35,75,35,75,duration:24767,startTime:Wed Sep 06 2023 17:02:48 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 17:03:12 GMT-0400 (Eastern Daylight Time)},0.35,0.75,-0.65,-0.25
633643465b40568290457617,SESSION_ID:64f8d4bd3684ef5bfd4996c1,STUDY_ID:64f8ce337b289a6b18812bba,3,13,71,1,1,0,0,duration:17260,startTime:Wed Sep 06 2023 14:44:35 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 14:44:52 GMT-0500 (Central Daylight Time)},0,0,-0.150943396,-0.160714286
5b646a727c39ee00010a18b0,SESSION_ID:64f8e263337012c64d4069fa,STUDY_ID:64f8ce337b289a6b18812bba,3,15,67,1,1,0,0,duration:17228,startTime:Wed Sep 06 2023 16:47:47 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:48:05 GMT-0400 (Eastern Daylight Time)},0,0,-0.039215686,-0.086206897
5dc6e8472865554f0289bb6d,SESSION_ID:64f88f216e0884bb5f2e7fc5,STUDY_ID:64f87d77f1db16f3b98108c3,3,21,93,35,75,40,75,duration:25765,startTime:Wed Sep 06 2023 09:49:56 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:50:22 GMT-0500 (Central Daylight Time)},0.4,0.75,-0.203773585,0.146551724
5bb2e60526f5300001ebf51b,SESSION_ID:64fa286d1a2270d9231deb0d,STUDY_ID:64fa1e7d676feb23d42ed75d,3,10,108,15,15,15,15,duration:3577,startTime:Thu Sep 07 2023 14:47:48 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 14:47:51 GMT-0500 (Central Daylight Time)},0.15,0.15,-0.760714286,-0.85
62bdd58c792242d931ee4271,SESSION_ID:64fa498856514f1976e5790d,STUDY_ID:64fa428fa4e478e7a98223f8,3,8,97,95,85,95,90,duration:26269,startTime:Thu Sep 07 2023 18:14:22 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:14:49 GMT-0400 (Eastern Daylight Time)},0.95,0.9,0,-0.082758621
5a9067894eecca0001dd1427,SESSION_ID:64f8e6c7f68f75a97ffd7114,STUDY_ID:64f8ce337b289a6b18812bba,3,8,12,45,15,41,15,duration:32085,startTime:Wed Sep 06 2023 16:57:58 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:58:31 GMT-0400 (Eastern Daylight Time)},0.41,0.15,0.370784314,0.116666667
5c008a00bab6730001649924,SESSION_ID:64fa514ab84edd5393521cc2,STUDY_ID:64fa428fa4e478e7a98223f8,3,16,100,5,15,9,18,duration:19940,startTime:Thu Sep 07 2023 18:49:03 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:49:23 GMT-0400 (Eastern Daylight Time)},0.09,0.18,-0.877213115,-0.82
62c55056993f53f1e8cf8e30,SESSION_ID:64f88e0490878ccc4561f142,STUDY_ID:64f87d77f1db16f3b98108c2,3,11,92,75,85,75,85,duration:18866,startTime:Wed Sep 06 2023 10:40:52 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:41:11 GMT-0400 (Eastern Daylight Time)},0.75,0.85,0.096153846,0.113157895
5c6efb8565434c0001a483ec,SESSION_ID:64f8d6742d27a59c3d61f127,STUDY_ID:64f8ce337b289a6b18812bba,3,11,117,95,95,92,92,duration:18366,startTime:Wed Sep 06 2023 15:49:33 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:49:52 GMT-0400 (Eastern Daylight Time)},0.92,0.92,-0.08,-0.08
63c047ef36e1348b19bb8010,SESSION_ID:64f887bded79df1136d98b67,STUDY_ID:64f87d77f1db16f3b98108c3,3,21,67,1,1,0,0,duration:9453,startTime:Wed Sep 06 2023 08:16:55 GMT-0600 (Mountain Daylight Time),submitTime:Wed Sep 06 2023 08:17:05 GMT-0600 (Mountain Daylight Time)},0,0,-0.039215686,-0.086206897
63b63938dbf229f3eb46d4a4,SESSION_ID:64f88e15be77a009fbb25083,STUDY_ID:64f87d77f1db16f3b98108c2,3,18,65,1,1,0,0,duration:8131,startTime:Wed Sep 06 2023 10:49:49 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:49:57 GMT-0400 (Eastern Daylight Time)},0,0,-0.016666667,-0.111111111
63bc6e49ef966f7b73451b41,SESSION_ID:64f8d2e88264cf668916591e,STUDY_ID:64f8ce337b289a6b18812bbb,3,17,4,1,1,0,0,duration:16390,startTime:Wed Sep 06 2023 15:37:08 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:37:24 GMT-0400 (Eastern Daylight Time)},0,0,-0.02,-0.018181818
62f875cb0bd095fcf778dd3a,SESSION_ID:64f88e7243ca197421579cb0,STUDY_ID:64f87d77f1db16f3b98108c2,3,4,39,95,85,99,88,duration:31401,startTime:Wed Sep 06 2023 10:46:25 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:46:57 GMT-0400 (Eastern Daylight Time)},0.99,0.88,0.048823529,0.068679245
