workerId,comment,answer
TafBmiB8,109,1
TafBmiB8,114,1
TafBmiB8,103,1
TafBmiB8,94,1
TafBmiB8,58,1
TafBmiB8,84,1
TafBmiB8,63,-1
TafBmiB8,22,1
TafBmiB8,119,1
TafBmiB8,95,1
TafBmiB8,9,-1
TafBmiB8,52,1
TafBmiB8,70,1
TafBmiB8,19,1
TafBmiB8,25,-1
TafBmiB8,16,-1
TafBmiB8,48,1
TafBmiB8,43,1
eBJ4UXSV,56,1
eBJ4UXSV,89,-1
eBJ4UXSV,99,1
eBJ4UXSV,14,-1
eBJ4UXSV,47,1
eBJ4UXSV,83,-1
eBJ4UXSV,59,1
eBJ4UXSV,49,1
eBJ4UXSV,90,-1
eBJ4UXSV,66,-1
eBJ4UXSV,1,-1
eBJ4UXSV,103,-1
eBJ4UXSV,72,-1
eBJ4UXSV,100,1
eBJ4UXSV,113,1
eBJ4UXSV,112,1
eBJ4UXSV,3,-1
eBJ4UXSV,19,-1
eBJ4UXSV,70,-1
eBJ4UXSV,21,1
eBJ4UXSV,64,-1
eBJ4UXSV,28,1
eBJ4UXSV,30,1
eBJ4UXSV,34,1
8RTslcVA,6,-1
8RTslcVA,48,1
8RTslcVA,2,-1
8RTslcVA,84,-1
8RTslcVA,108,1
8RTslcVA,117,1
8RTslcVA,101,1
8RTslcVA,73,-1
8RTslcVA,74,-1
8RTslcVA,54,1
8RTslcVA,115,1
8RTslcVA,34,1
8RTslcVA,10,1
8RTslcVA,37,1
8RTslcVA,97,1
8RTslcVA,21,1
8RTslcVA,20,-1
8RTslcVA,86,-1
8RTslcVA,99,1
8RTslcVA,47,1
8RTslcVA,65,-1
8RTslcVA,15,-1
8RTslcVA,55,1
8RTslcVA,68,1
GH7SPFLu,88,1
GH7SPFLu,100,1
GH7SPFLu,0,-1
GH7SPFLu,109,1
GH7SPFLu,97,1
GH7SPFLu,96,1
GH7SPFLu,3,-1
GH7SPFLu,21,-1
GH7SPFLu,118,-1
GH7SPFLu,87,1
GH7SPFLu,116,1
GH7SPFLu,71,-1
GH7SPFLu,75,-1
GH7SPFLu,16,-1
GH7SPFLu,15,-1
GH7SPFLu,36,1
GH7SPFLu,35,1
GH7SPFLu,50,1
GH7SPFLu,65,-1
GH7SPFLu,66,-1
GH7SPFLu,53,1
GH7SPFLu,47,1
GH7SPFLu,29,-1
GH7SPFLu,41,1
JX24Rusk,29,1
JX24Rusk,67,-1
JX24Rusk,69,-1
JX24Rusk,8,-1
JX24Rusk,9,-1
JX24Rusk,17,1
JX24Rusk,22,-1
JX24Rusk,88,1
JX24Rusk,116,1
JX24Rusk,50,1
JX24Rusk,49,1
JX24Rusk,16,-1
JX24Rusk,82,1
JX24Rusk,97,1
JX24Rusk,45,1
JX24Rusk,73,1
JX24Rusk,30,1
JX24Rusk,79,1
JX24Rusk,102,1
JX24Rusk,51,1
JX24Rusk,109,1
JX24Rusk,95,1
JX24Rusk,115,1
JX24Rusk,38,1
uuUTuFSr,114,1
uuUTuFSr,112,1
uuUTuFSr,66,-1
uuUTuFSr,47,1
uuUTuFSr,58,1
uuUTuFSr,102,-1
uuUTuFSr,18,-1
uuUTuFSr,73,-1
uuUTuFSr,7,-1
uuUTuFSr,98,1
uuUTuFSr,38,1
uuUTuFSr,85,-1
uuUTuFSr,83,-1
uuUTuFSr,26,1
uuUTuFSr,103,-1
uuUTuFSr,32,-1
uuUTuFSr,43,1
uuUTuFSr,76,1
uuUTuFSr,17,-1
uuUTuFSr,1,-1
uuUTuFSr,28,1
uuUTuFSr,50,1
uuUTuFSr,68,-1
uuUTuFSr,96,1
gGFOxDc8,58,1
gGFOxDc8,106,1
gGFOxDc8,10,-1
gGFOxDc8,19,-1
gGFOxDc8,51,1
gGFOxDc8,109,1
gGFOxDc8,20,1
gGFOxDc8,7,-1
gGFOxDc8,47,1
gGFOxDc8,23,1
gGFOxDc8,93,1
gGFOxDc8,32,-1
gGFOxDc8,81,-1
gGFOxDc8,74,-1
gGFOxDc8,60,-1
gGFOxDc8,36,1
gGFOxDc8,115,1
gGFOxDc8,3,-1
gGFOxDc8,119,1
gGFOxDc8,42,1
gGFOxDc8,66,1
gGFOxDc8,71,-1
gGFOxDc8,90,1
gGFOxDc8,86,1
1ojKb67U,105,1
1ojKb67U,56,1
1ojKb67U,113,1
1ojKb67U,57,1
1ojKb67U,7,-1
1ojKb67U,114,1
1ojKb67U,29,-1
1ojKb67U,108,1
1ojKb67U,95,1
1ojKb67U,80,1
1ojKb67U,46,1
1ojKb67U,89,1
1ojKb67U,5,-1
1ojKb67U,93,1
1ojKb67U,44,1
1ojKb67U,72,-1
1ojKb67U,35,1
1ojKb67U,18,-1
1ojKb67U,15,-1
1ojKb67U,26,1
1ojKb67U,30,1
1ojKb67U,62,-1
1ojKb67U,78,1
1ojKb67U,68,1
VwWbQ78r,51,1
VwWbQ78r,42,1
VwWbQ78r,3,-1
VwWbQ78r,1,-1
VwWbQ78r,115,1
VwWbQ78r,40,1
VwWbQ78r,100,1
VwWbQ78r,21,1
VwWbQ78r,106,1
VwWbQ78r,76,-1
VwWbQ78r,88,1
VwWbQ78r,10,-1
VwWbQ78r,98,1
VwWbQ78r,75,-1
VwWbQ78r,93,-1
VwWbQ78r,58,1
VwWbQ78r,11,1
VwWbQ78r,119,1
VwWbQ78r,81,-1
VwWbQ78r,67,-1
VwWbQ78r,39,1
VwWbQ78r,65,-1
VwWbQ78r,23,-1
VwWbQ78r,32,-1
f1HIigRd,16,-1
f1HIigRd,15,-1
f1HIigRd,105,1
f1HIigRd,83,1
f1HIigRd,77,-1
f1HIigRd,93,1
f1HIigRd,103,-1
f1HIigRd,23,1
f1HIigRd,78,1
f1HIigRd,29,1
f1HIigRd,32,1
f1HIigRd,84,1
f1HIigRd,53,1
f1HIigRd,97,1
f1HIigRd,46,1
f1HIigRd,69,1
f1HIigRd,2,-1
f1HIigRd,5,-1
f1HIigRd,116,1
f1HIigRd,52,1
f1HIigRd,118,1
f1HIigRd,37,1
f1HIigRd,43,1
f1HIigRd,67,-1
6JAIgCsY,45,1
6JAIgCsY,17,-1
6JAIgCsY,78,1
6JAIgCsY,59,1
6JAIgCsY,93,-1
6JAIgCsY,24,-1
6JAIgCsY,31,1
6JAIgCsY,82,1
6JAIgCsY,14,-1
6JAIgCsY,108,1
6JAIgCsY,111,-1
6JAIgCsY,62,-1
6JAIgCsY,61,-1
6JAIgCsY,85,-1
6JAIgCsY,5,-1
6JAIgCsY,44,1
6JAIgCsY,74,-1
6JAIgCsY,3,-1
6JAIgCsY,117,1
6JAIgCsY,37,1
6JAIgCsY,57,1
6JAIgCsY,29,-1
6JAIgCsY,95,1
6JAIgCsY,107,1
NOi4sJSI,41,1
NOi4sJSI,33,1
NOi4sJSI,73,-1
NOi4sJSI,113,1
NOi4sJSI,9,-1
NOi4sJSI,43,1
NOi4sJSI,18,-1
NOi4sJSI,81,1
NOi4sJSI,86,1
NOi4sJSI,119,1
NOi4sJSI,13,1
NOi4sJSI,72,-1
NOi4sJSI,107,1
NOi4sJSI,62,-1
NOi4sJSI,26,1
NOi4sJSI,36,1
NOi4sJSI,50,1
NOi4sJSI,54,1
NOi4sJSI,7,-1
NOi4sJSI,92,1
NOi4sJSI,65,-1
NOi4sJSI,106,1
NOi4sJSI,97,1
NOi4sJSI,21,1
I0Lxe6Vo,117,1
I0Lxe6Vo,11,1
I0Lxe6Vo,44,1
I0Lxe6Vo,108,-1
I0Lxe6Vo,81,-1
I0Lxe6Vo,0,-1
I0Lxe6Vo,103,-1
I0Lxe6Vo,27,-1
I0Lxe6Vo,5,-1
I0Lxe6Vo,52,1
I0Lxe6Vo,21,1
I0Lxe6Vo,14,-1
I0Lxe6Vo,36,1
I0Lxe6Vo,50,1
I0Lxe6Vo,77,1
I0Lxe6Vo,90,1
I0Lxe6Vo,37,1
I0Lxe6Vo,82,1
I0Lxe6Vo,67,-1
I0Lxe6Vo,48,1
I0Lxe6Vo,61,-1
I0Lxe6Vo,98,1
I0Lxe6Vo,70,1
I0Lxe6Vo,118,1
i3rpTbdb,31,1
i3rpTbdb,23,1
i3rpTbdb,6,-1
i3rpTbdb,36,1
i3rpTbdb,9,-1
i3rpTbdb,65,-1
i3rpTbdb,96,-1
i3rpTbdb,57,1
i3rpTbdb,116,1
i3rpTbdb,106,1
i3rpTbdb,49,1
i3rpTbdb,47,1
i3rpTbdb,60,-1
i3rpTbdb,86,-1
i3rpTbdb,53,1
i3rpTbdb,95,-1
i3rpTbdb,119,1
i3rpTbdb,74,-1
i3rpTbdb,107,1
i3rpTbdb,17,-1
i3rpTbdb,87,-1
i3rpTbdb,19,-1
i3rpTbdb,27,-1
i3rpTbdb,79,-1
n8T7lWvf,7,-1
n8T7lWvf,1,-1
n8T7lWvf,34,1
n8T7lWvf,46,1
n8T7lWvf,26,1
n8T7lWvf,77,1
n8T7lWvf,19,1
n8T7lWvf,86,1
n8T7lWvf,23,1
n8T7lWvf,91,1
n8T7lWvf,40,1
n8T7lWvf,50,1
n8T7lWvf,16,-1
n8T7lWvf,113,1
n8T7lWvf,103,1
n8T7lWvf,102,1
n8T7lWvf,92,1
n8T7lWvf,36,1
n8T7lWvf,115,1
n8T7lWvf,67,1
n8T7lWvf,53,1
n8T7lWvf,68,1
n8T7lWvf,85,1
n8T7lWvf,73,-1
lJ1VbYKc,97,1
lJ1VbYKc,25,-1
lJ1VbYKc,1,-1
lJ1VbYKc,73,1
lJ1VbYKc,39,1
lJ1VbYKc,71,-1
lJ1VbYKc,81,-1
lJ1VbYKc,7,-1
lJ1VbYKc,16,-1
lJ1VbYKc,80,1
lJ1VbYKc,57,1
lJ1VbYKc,115,1
lJ1VbYKc,43,1
lJ1VbYKc,49,1
lJ1VbYKc,64,-1
lJ1VbYKc,103,-1
lJ1VbYKc,99,1
lJ1VbYKc,118,1
lJ1VbYKc,23,-1
lJ1VbYKc,59,1
lJ1VbYKc,68,1
lJ1VbYKc,107,1
lJ1VbYKc,15,-1
lJ1VbYKc,35,1
tSjWhHLL,98,1
tSjWhHLL,69,1
tSjWhHLL,118,1
tSjWhHLL,47,1
tSjWhHLL,13,-1
tSjWhHLL,54,1
tSjWhHLL,11,1
tSjWhHLL,29,-1
tSjWhHLL,30,1
tSjWhHLL,35,1
tSjWhHLL,80,-1
tSjWhHLL,95,1
tSjWhHLL,3,-1
tSjWhHLL,100,1
tSjWhHLL,1,-1
tSjWhHLL,22,1
tSjWhHLL,111,-1
tSjWhHLL,50,1
tSjWhHLL,83,-1
tSjWhHLL,72,-1
tSjWhHLL,43,1
tSjWhHLL,64,-1
tSjWhHLL,75,1
tSjWhHLL,109,1
1TRJfilI,91,-1
1TRJfilI,10,-1
1TRJfilI,95,-1
1TRJfilI,7,-1
1TRJfilI,5,-1
1TRJfilI,14,-1
1TRJfilI,33,1
1TRJfilI,23,-1
1TRJfilI,25,1
1TRJfilI,102,1
1TRJfilI,101,1
1TRJfilI,86,1
1TRJfilI,117,1
1TRJfilI,30,-1
1TRJfilI,74,-1
1TRJfilI,63,-1
1TRJfilI,64,-1
1TRJfilI,89,-1
1TRJfilI,115,1
1TRJfilI,73,1
1TRJfilI,55,1
1TRJfilI,53,1
1TRJfilI,46,1
1TRJfilI,43,-1
q2Tak0FF,33,1
q2Tak0FF,28,1
q2Tak0FF,21,1
q2Tak0FF,13,-1
q2Tak0FF,18,-1
q2Tak0FF,4,-1
q2Tak0FF,34,1
q2Tak0FF,8,-1
q2Tak0FF,40,1
q2Tak0FF,62,-1
q2Tak0FF,77,-1
q2Tak0FF,41,1
q2Tak0FF,57,1
q2Tak0FF,61,-1
q2Tak0FF,53,1
q2Tak0FF,78,-1
q2Tak0FF,108,1
q2Tak0FF,80,-1
q2Tak0FF,111,-1
q2Tak0FF,90,-1
q2Tak0FF,89,-1
q2Tak0FF,106,1
q2Tak0FF,98,-1
q2Tak0FF,110,-1
WbNzFBxQ,4,-1
WbNzFBxQ,39,1
WbNzFBxQ,9,-1
WbNzFBxQ,25,1
WbNzFBxQ,18,1
WbNzFBxQ,19,1
WbNzFBxQ,23,1
WbNzFBxQ,37,1
WbNzFBxQ,48,1
WbNzFBxQ,50,1
WbNzFBxQ,54,1
WbNzFBxQ,40,1
WbNzFBxQ,74,1
WbNzFBxQ,64,-1
WbNzFBxQ,67,-1
WbNzFBxQ,75,1
WbNzFBxQ,89,1
WbNzFBxQ,104,1
WbNzFBxQ,86,1
WbNzFBxQ,112,1
WbNzFBxQ,95,1
WbNzFBxQ,90,1
WbNzFBxQ,100,1
WbNzFBxQ,117,1
dqHDiLu1,97,1
dqHDiLu1,93,-1
dqHDiLu1,70,-1
dqHDiLu1,26,1
dqHDiLu1,21,1
dqHDiLu1,118,1
dqHDiLu1,116,1
dqHDiLu1,105,1
dqHDiLu1,33,1
dqHDiLu1,45,1
dqHDiLu1,106,1
dqHDiLu1,18,-1
dqHDiLu1,50,1
dqHDiLu1,88,1
dqHDiLu1,85,-1
dqHDiLu1,30,1
dqHDiLu1,47,1
dqHDiLu1,59,1
dqHDiLu1,5,-1
dqHDiLu1,78,1
dqHDiLu1,60,-1
dqHDiLu1,65,-1
dqHDiLu1,0,-1
dqHDiLu1,10,1
VVkgFDl8,95,-1
VVkgFDl8,84,1
VVkgFDl8,114,1
VVkgFDl8,74,1
VVkgFDl8,9,-1
VVkgFDl8,39,1
VVkgFDl8,91,-1
VVkgFDl8,15,1
VVkgFDl8,69,1
VVkgFDl8,75,1
VVkgFDl8,104,1
VVkgFDl8,0,-1
VVkgFDl8,111,-1
VVkgFDl8,34,1
VVkgFDl8,22,-1
VVkgFDl8,23,1
VVkgFDl8,109,1
VVkgFDl8,89,1
VVkgFDl8,49,1
VVkgFDl8,57,1
VVkgFDl8,62,-1
VVkgFDl8,19,-1
VVkgFDl8,48,1
VVkgFDl8,55,1
xyg5mSRO,69,1
xyg5mSRO,5,-1
xyg5mSRO,86,1
xyg5mSRO,30,1
xyg5mSRO,74,-1
xyg5mSRO,36,1
xyg5mSRO,50,1
xyg5mSRO,117,1
xyg5mSRO,55,1
xyg5mSRO,100,1
xyg5mSRO,102,1
xyg5mSRO,64,-1
xyg5mSRO,10,-1
xyg5mSRO,113,1
xyg5mSRO,25,1
xyg5mSRO,26,1
xyg5mSRO,2,-1
xyg5mSRO,97,1
xyg5mSRO,43,1
xyg5mSRO,98,1
xyg5mSRO,88,1
xyg5mSRO,41,1
xyg5mSRO,13,-1
xyg5mSRO,79,-1
rgHUFiyH,72,-1
rgHUFiyH,6,-1
rgHUFiyH,90,1
rgHUFiyH,56,1
rgHUFiyH,71,-1
rgHUFiyH,33,1
rgHUFiyH,9,-1
rgHUFiyH,38,1
rgHUFiyH,109,1
rgHUFiyH,87,1
rgHUFiyH,20,-1
rgHUFiyH,102,1
rgHUFiyH,112,1
rgHUFiyH,23,1
rgHUFiyH,55,1
rgHUFiyH,67,-1
rgHUFiyH,11,-1
rgHUFiyH,116,1
rgHUFiyH,86,1
rgHUFiyH,68,-1
rgHUFiyH,17,-1
rgHUFiyH,99,1
rgHUFiyH,47,1
rgHUFiyH,46,1
wP8w1k4H,1,-1
wP8w1k4H,46,1
wP8w1k4H,108,1
wP8w1k4H,67,-1
wP8w1k4H,100,1
wP8w1k4H,43,1
wP8w1k4H,112,1
wP8w1k4H,114,1
wP8w1k4H,83,-1
wP8w1k4H,95,1
wP8w1k4H,53,1
wP8w1k4H,57,1
wP8w1k4H,63,-1
wP8w1k4H,72,-1
wP8w1k4H,77,-1
wP8w1k4H,96,1
wP8w1k4H,20,-1
wP8w1k4H,25,1
wP8w1k4H,3,-1
wP8w1k4H,33,1
wP8w1k4H,34,1
wP8w1k4H,16,-1
wP8w1k4H,13,-1
wP8w1k4H,84,1
oLympy3U,21,1
oLympy3U,28,1
oLympy3U,100,1
oLympy3U,34,1
oLympy3U,2,-1
oLympy3U,107,1
oLympy3U,112,1
oLympy3U,37,1
oLympy3U,87,1
oLympy3U,93,1
oLympy3U,117,1
oLympy3U,81,1
oLympy3U,13,1
oLympy3U,96,1
oLympy3U,8,-1
oLympy3U,18,1
oLympy3U,52,1
oLympy3U,40,1
oLympy3U,41,1
oLympy3U,55,1
oLympy3U,61,-1
oLympy3U,75,1
oLympy3U,62,-1
oLympy3U,73,1
rwWPnyOH,2,-1
rwWPnyOH,60,-1
rwWPnyOH,33,1
rwWPnyOH,71,-1
rwWPnyOH,10,-1
rwWPnyOH,87,1
rwWPnyOH,80,1
rwWPnyOH,43,1
rwWPnyOH,24,-1
rwWPnyOH,99,-1
rwWPnyOH,111,1
rwWPnyOH,106,1
rwWPnyOH,48,1
rwWPnyOH,58,1
rwWPnyOH,72,-1
rwWPnyOH,66,-1
rwWPnyOH,103,-1
rwWPnyOH,34,1
rwWPnyOH,53,1
rwWPnyOH,113,1
rwWPnyOH,26,1
rwWPnyOH,93,-1
rwWPnyOH,0,-1
rwWPnyOH,14,-1
tlOUP38P,36,1
tlOUP38P,1,-1
tlOUP38P,91,1
tlOUP38P,58,1
tlOUP38P,31,1
tlOUP38P,65,-1
tlOUP38P,46,1
tlOUP38P,7,1
tlOUP38P,118,1
tlOUP38P,98,1
tlOUP38P,41,1
tlOUP38P,20,1
tlOUP38P,75,1
tlOUP38P,108,1
tlOUP38P,55,1
tlOUP38P,82,-1
tlOUP38P,67,-1
tlOUP38P,12,-1
tlOUP38P,19,-1
tlOUP38P,77,-1
tlOUP38P,84,1
tlOUP38P,105,1
tlOUP38P,25,1
tlOUP38P,114,1
Tu3rsK6b,92,1
Tu3rsK6b,81,1
Tu3rsK6b,15,-1
Tu3rsK6b,4,-1
Tu3rsK6b,26,1
Tu3rsK6b,52,1
Tu3rsK6b,79,1
Tu3rsK6b,58,1
Tu3rsK6b,100,1
Tu3rsK6b,48,1
Tu3rsK6b,96,1
Tu3rsK6b,21,-1
Tu3rsK6b,89,1
Tu3rsK6b,30,1
Tu3rsK6b,109,1
Tu3rsK6b,0,-1
Tu3rsK6b,44,1
Tu3rsK6b,114,1
Tu3rsK6b,69,-1
Tu3rsK6b,76,-1
Tu3rsK6b,34,1
Tu3rsK6b,119,1
Tu3rsK6b,14,-1
Tu3rsK6b,65,-1
XGTZHOsW,23,1
XGTZHOsW,19,1
XGTZHOsW,111,1
XGTZHOsW,7,-1
XGTZHOsW,47,1
XGTZHOsW,33,1
XGTZHOsW,100,1
XGTZHOsW,42,1
XGTZHOsW,67,-1
XGTZHOsW,75,1
XGTZHOsW,88,-1
XGTZHOsW,65,-1
XGTZHOsW,58,1
XGTZHOsW,3,-1
XGTZHOsW,51,1
XGTZHOsW,10,-1
XGTZHOsW,98,1
XGTZHOsW,21,1
XGTZHOsW,115,1
XGTZHOsW,32,-1
XGTZHOsW,86,1
XGTZHOsW,106,1
XGTZHOsW,71,-1
XGTZHOsW,90,1
Qi9zux2j,43,1
Qi9zux2j,66,-1
Qi9zux2j,69,1
Qi9zux2j,78,1
Qi9zux2j,95,-1
Qi9zux2j,6,-1
Qi9zux2j,56,1
Qi9zux2j,24,1
Qi9zux2j,89,1
Qi9zux2j,9,-1
Qi9zux2j,17,1
Qi9zux2j,115,1
Qi9zux2j,33,1
Qi9zux2j,57,1
Qi9zux2j,28,1
Qi9zux2j,31,1
Qi9zux2j,19,1
Qi9zux2j,103,1
Qi9zux2j,71,-1
Qi9zux2j,99,1
Qi9zux2j,47,1
Qi9zux2j,113,1
Qi9zux2j,100,1
Qi9zux2j,85,1
PMXy5LzY,83,-1
PMXy5LzY,108,1
PMXy5LzY,102,1
PMXy5LzY,93,-1
PMXy5LzY,44,1
PMXy5LzY,58,1
PMXy5LzY,118,1
PMXy5LzY,116,1
PMXy5LzY,86,1
PMXy5LzY,26,1
PMXy5LzY,96,-1
PMXy5LzY,49,1
PMXy5LzY,22,-1
PMXy5LzY,13,-1
PMXy5LzY,53,1
PMXy5LzY,33,1
PMXy5LzY,60,-1
PMXy5LzY,68,-1
PMXy5LzY,38,-1
PMXy5LzY,71,-1
PMXy5LzY,3,-1
PMXy5LzY,14,-1
PMXy5LzY,79,-1
PMXy5LzY,8,-1
kZIA5N7H,118,1
kZIA5N7H,11,1
kZIA5N7H,27,-1
kZIA5N7H,92,-1
kZIA5N7H,97,1
kZIA5N7H,101,1
kZIA5N7H,5,-1
kZIA5N7H,76,1
kZIA5N7H,51,1
kZIA5N7H,10,-1
kZIA5N7H,0,-1
kZIA5N7H,31,1
kZIA5N7H,29,-1
kZIA5N7H,115,1
kZIA5N7H,41,1
kZIA5N7H,34,1
kZIA5N7H,88,1
kZIA5N7H,72,-1
kZIA5N7H,40,1
kZIA5N7H,62,-1
kZIA5N7H,57,1
kZIA5N7H,64,-1
kZIA5N7H,86,1
kZIA5N7H,109,1
GLppATao,78,-1
GLppATao,90,-1
GLppATao,44,1
GLppATao,65,-1
GLppATao,80,1
GLppATao,40,1
GLppATao,97,1
GLppATao,67,-1
GLppATao,22,-1
GLppATao,85,-1
GLppATao,76,1
GLppATao,104,-1
GLppATao,117,1
GLppATao,52,1
GLppATao,53,1
GLppATao,25,-1
GLppATao,103,-1
GLppATao,5,-1
GLppATao,11,-1
GLppATao,12,-1
GLppATao,36,1
GLppATao,1,-1
GLppATao,113,1
GLppATao,35,1
O8iyNNoc,35,1
O8iyNNoc,23,1
O8iyNNoc,15,-1
O8iyNNoc,64,-1
O8iyNNoc,96,1
O8iyNNoc,51,1
O8iyNNoc,73,1
O8iyNNoc,44,1
O8iyNNoc,109,1
O8iyNNoc,89,-1
O8iyNNoc,92,1
O8iyNNoc,82,1
O8iyNNoc,54,1
O8iyNNoc,25,1
O8iyNNoc,111,1
O8iyNNoc,3,-1
O8iyNNoc,63,1
O8iyNNoc,8,-1
O8iyNNoc,70,1
O8iyNNoc,42,1
O8iyNNoc,11,1
O8iyNNoc,110,1
O8iyNNoc,106,1
O8iyNNoc,30,1
cHwiaFRj,88,1
cHwiaFRj,58,1
cHwiaFRj,34,1
cHwiaFRj,72,-1
cHwiaFRj,24,1
cHwiaFRj,17,1
cHwiaFRj,82,-1
cHwiaFRj,94,-1
cHwiaFRj,8,-1
cHwiaFRj,115,1
cHwiaFRj,60,-1
cHwiaFRj,107,1
cHwiaFRj,48,1
cHwiaFRj,66,1
cHwiaFRj,41,1
cHwiaFRj,28,1
cHwiaFRj,98,1
cHwiaFRj,9,-1
cHwiaFRj,37,1
cHwiaFRj,13,1
cHwiaFRj,59,1
cHwiaFRj,113,1
cHwiaFRj,73,-1
cHwiaFRj,101,1
AqzVx38p,24,1
AqzVx38p,87,1
AqzVx38p,36,1
AqzVx38p,92,-1
AqzVx38p,96,-1
AqzVx38p,104,-1
AqzVx38p,119,1
AqzVx38p,118,1
AqzVx38p,89,-1
AqzVx38p,43,1
AqzVx38p,105,1
AqzVx38p,56,1
AqzVx38p,21,1
AqzVx38p,37,1
AqzVx38p,42,1
AqzVx38p,17,1
AqzVx38p,19,-1
AqzVx38p,8,-1
AqzVx38p,7,-1
AqzVx38p,55,1
AqzVx38p,63,1
AqzVx38p,71,-1
AqzVx38p,68,-1
AqzVx38p,72,-1
dBl5ykrt,65,-1
dBl5ykrt,72,-1
dBl5ykrt,56,1
dBl5ykrt,7,-1
dBl5ykrt,26,1
dBl5ykrt,112,1
dBl5ykrt,6,-1
dBl5ykrt,34,1
dBl5ykrt,71,1
dBl5ykrt,99,1
dBl5ykrt,85,1
dBl5ykrt,67,-1
dBl5ykrt,89,1
dBl5ykrt,10,-1
dBl5ykrt,91,1
dBl5ykrt,47,1
dBl5ykrt,118,1
dBl5ykrt,17,-1
dBl5ykrt,24,1
dBl5ykrt,35,1
dBl5ykrt,105,1
dBl5ykrt,53,1
dBl5ykrt,42,1
dBl5ykrt,106,1
zBwj9XN9,31,1
zBwj9XN9,8,-1
zBwj9XN9,103,-1
zBwj9XN9,54,1
zBwj9XN9,12,-1
zBwj9XN9,97,1
zBwj9XN9,47,1
zBwj9XN9,64,-1
zBwj9XN9,94,1
zBwj9XN9,110,-1
zBwj9XN9,100,1
zBwj9XN9,77,-1
zBwj9XN9,6,-1
zBwj9XN9,16,-1
zBwj9XN9,75,-1
zBwj9XN9,29,-1
zBwj9XN9,81,-1
zBwj9XN9,21,-1
zBwj9XN9,42,1
zBwj9XN9,82,-1
zBwj9XN9,39,-1
zBwj9XN9,66,-1
zBwj9XN9,116,1
zBwj9XN9,55,1
VSUsFr6a,3,-1
VSUsFr6a,106,1
VSUsFr6a,20,-1
VSUsFr6a,93,1
VSUsFr6a,75,1
VSUsFr6a,58,1
VSUsFr6a,42,1
VSUsFr6a,7,-1
VSUsFr6a,47,1
VSUsFr6a,32,-1
VSUsFr6a,86,1
VSUsFr6a,119,1
VSUsFr6a,33,1
VSUsFr6a,10,-1
VSUsFr6a,19,1
VSUsFr6a,100,1
VSUsFr6a,23,1
VSUsFr6a,115,1
VSUsFr6a,96,1
VSUsFr6a,51,1
VSUsFr6a,88,1
VSUsFr6a,65,-1
VSUsFr6a,74,-1
VSUsFr6a,60,-1
928uAjB6,10,-1
928uAjB6,28,1
928uAjB6,83,1
928uAjB6,7,-1
928uAjB6,52,1
928uAjB6,34,1
928uAjB6,75,1
928uAjB6,41,1
928uAjB6,97,1
928uAjB6,86,1
928uAjB6,118,1
928uAjB6,11,1
928uAjB6,113,1
928uAjB6,68,1
928uAjB6,43,1
928uAjB6,79,1
928uAjB6,100,1
928uAjB6,2,-1
928uAjB6,39,1
928uAjB6,53,1
928uAjB6,107,1
928uAjB6,92,1
928uAjB6,66,-1
928uAjB6,20,-1
ReKEWBbn,60,-1
ReKEWBbn,79,1
ReKEWBbn,102,1
ReKEWBbn,22,1
ReKEWBbn,83,1
ReKEWBbn,101,1
ReKEWBbn,25,-1
ReKEWBbn,12,-1
ReKEWBbn,61,-1
ReKEWBbn,18,-1
ReKEWBbn,56,1
ReKEWBbn,43,1
ReKEWBbn,87,1
ReKEWBbn,41,1
ReKEWBbn,94,1
ReKEWBbn,111,1
ReKEWBbn,38,1
ReKEWBbn,51,1
ReKEWBbn,7,-1
ReKEWBbn,33,1
ReKEWBbn,5,-1
ReKEWBbn,113,1
ReKEWBbn,73,1
ReKEWBbn,96,1
Ok4suIGM,44,1
Ok4suIGM,6,-1
Ok4suIGM,7,-1
Ok4suIGM,71,-1
Ok4suIGM,69,1
Ok4suIGM,16,-1
Ok4suIGM,106,1
Ok4suIGM,119,1
Ok4suIGM,24,1
Ok4suIGM,51,1
Ok4suIGM,83,1
Ok4suIGM,82,-1
Ok4suIGM,78,1
Ok4suIGM,62,-1
Ok4suIGM,107,1
Ok4suIGM,112,1
Ok4suIGM,41,1
Ok4suIGM,90,1
Ok4suIGM,20,-1
Ok4suIGM,18,-1
Ok4suIGM,59,1
Ok4suIGM,34,1
Ok4suIGM,95,1
Ok4suIGM,38,1
U1ePH9Rm,26,1
U1ePH9Rm,96,1
U1ePH9Rm,83,1
U1ePH9Rm,1,-1
U1ePH9Rm,80,1
U1ePH9Rm,91,1
U1ePH9Rm,100,1
U1ePH9Rm,110,1
U1ePH9Rm,15,-1
U1ePH9Rm,103,1
U1ePH9Rm,30,1
U1ePH9Rm,118,1
U1ePH9Rm,24,1
U1ePH9Rm,38,1
U1ePH9Rm,9,-1
U1ePH9Rm,19,1
U1ePH9Rm,43,1
U1ePH9Rm,50,1
U1ePH9Rm,59,1
U1ePH9Rm,40,1
U1ePH9Rm,74,1
U1ePH9Rm,67,-1
U1ePH9Rm,68,1
U1ePH9Rm,71,-1
vVgXGZuq,86,1
vVgXGZuq,53,1
vVgXGZuq,7,-1
vVgXGZuq,37,1
vVgXGZuq,84,1
vVgXGZuq,49,1
vVgXGZuq,76,1
vVgXGZuq,17,-1
vVgXGZuq,36,1
vVgXGZuq,11,1
