workerId,SESSION_ID,STUDY_ID,taskId,comment,answer1,correct,duration,startTime,submitTime
62dcc5dc8fcf471ec987e7cf,SESSION_ID:63fe66cf41a5ebbcdacacaf6,STUDY_ID:63fe55e7357fc7ea8e02a815,9,41,1,1,duration:15128,startTime:Tue Feb 28 2023 14:48:46 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:49:01 GMT-0600 (Central Standard Time)}
62dcc5dc8fcf471ec987e7cf,SESSION_ID:63fe66cf41a5ebbcdacacaf6,STUDY_ID:63fe55e7357fc7ea8e02a815,10,44,1,1,duration:98664,startTime:Tue Feb 28 2023 14:49:01 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:50:40 GMT-0600 (Central Standard Time)}
62dcc5dc8fcf471ec987e7cf,SESSION_ID:63fe66cf41a5ebbcdacacaf6,STUDY_ID:63fe55e7357fc7ea8e02a815,11,51,1,1,duration:11061,startTime:Tue Feb 28 2023 14:50:50 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:51:01 GMT-0600 (Central Standard Time)}
62dcc5dc8fcf471ec987e7cf,SESSION_ID:63fe66cf41a5ebbcdacacaf6,STUDY_ID:63fe55e7357fc7ea8e02a815,12,54,1,1,duration:17743,startTime:Tue Feb 28 2023 14:51:01 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:51:19 GMT-0600 (Central Standard Time)}
62dcc5dc8fcf471ec987e7cf,SESSION_ID:63fe66cf41a5ebbcdacacaf6,STUDY_ID:63fe55e7357fc7ea8e02a815,13,79,1,0,duration:27444,startTime:Tue Feb 28 2023 14:51:19 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:51:47 GMT-0600 (Central Standard Time)}
62dcc5dc8fcf471ec987e7cf,SESSION_ID:63fe66cf41a5ebbcdacacaf6,STUDY_ID:63fe55e7357fc7ea8e02a815,14,67,-1,1,duration:33609,startTime:Tue Feb 28 2023 14:51:47 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:52:21 GMT-0600 (Central Standard Time)}
62dcc5dc8fcf471ec987e7cf,SESSION_ID:63fe66cf41a5ebbcdacacaf6,STUDY_ID:63fe55e7357fc7ea8e02a815,15,64,-1,1,duration:14211,startTime:Tue Feb 28 2023 14:52:21 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:52:35 GMT-0600 (Central Standard Time)}
62dcc5dc8fcf471ec987e7cf,SESSION_ID:63fe66cf41a5ebbcdacacaf6,STUDY_ID:63fe55e7357fc7ea8e02a815,16,78,1,0,duration:19368,startTime:Tue Feb 28 2023 14:52:35 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:52:54 GMT-0600 (Central Standard Time)}
62dcc5dc8fcf471ec987e7cf,SESSION_ID:63fe66cf41a5ebbcdacacaf6,STUDY_ID:63fe55e7357fc7ea8e02a815,17,111,1,1,duration:32721,startTime:Tue Feb 28 2023 14:52:55 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:53:27 GMT-0600 (Central Standard Time)}
62dcc5dc8fcf471ec987e7cf,SESSION_ID:63fe66cf41a5ebbcdacacaf6,STUDY_ID:63fe55e7357fc7ea8e02a815,18,81,1,0,duration:24296,startTime:Tue Feb 28 2023 14:53:27 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:53:52 GMT-0600 (Central Standard Time)}
62dcc5dc8fcf471ec987e7cf,SESSION_ID:63fe66cf41a5ebbcdacacaf6,STUDY_ID:63fe55e7357fc7ea8e02a815,19,101,1,1,duration:16888,startTime:Tue Feb 28 2023 14:53:52 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:54:09 GMT-0600 (Central Standard Time)}
62dcc5dc8fcf471ec987e7cf,SESSION_ID:63fe66cf41a5ebbcdacacaf6,STUDY_ID:63fe55e7357fc7ea8e02a815,20,100,1,1,duration:21795,startTime:Tue Feb 28 2023 14:54:09 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:54:31 GMT-0600 (Central Standard Time)}
62dcc5dc8fcf471ec987e7cf,SESSION_ID:63fe66cf41a5ebbcdacacaf6,STUDY_ID:63fe55e7357fc7ea8e02a815,21,98,1,1,duration:16072,startTime:Tue Feb 28 2023 14:54:39 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:54:55 GMT-0600 (Central Standard Time)}
62dcc5dc8fcf471ec987e7cf,SESSION_ID:63fe66cf41a5ebbcdacacaf6,STUDY_ID:63fe55e7357fc7ea8e02a815,22,116,1,1,duration:18605,startTime:Tue Feb 28 2023 14:54:55 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:55:14 GMT-0600 (Central Standard Time)}
62dcc5dc8fcf471ec987e7cf,SESSION_ID:63fe66cf41a5ebbcdacacaf6,STUDY_ID:63fe55e7357fc7ea8e02a815,23,97,1,1,duration:14872,startTime:Tue Feb 28 2023 14:55:14 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:55:29 GMT-0600 (Central Standard Time)}
62dcc5dc8fcf471ec987e7cf,SESSION_ID:63fe66cf41a5ebbcdacacaf6,STUDY_ID:63fe55e7357fc7ea8e02a815,24,80,1,0,duration:19644,startTime:Tue Feb 28 2023 14:55:29 GMT-0600 (Central Standard Time),submitTime:Tue Feb 28 2023 14:55:49 GMT-0600 (Central Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,1,41,1,1,duration:28080,startTime:Thu Feb 23 2023 17:40:36 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:41:04 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,2,32,1,1,duration:12229,startTime:Thu Feb 23 2023 17:41:04 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:41:16 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,3,11,1,0,duration:19311,startTime:Thu Feb 23 2023 17:41:16 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:41:35 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,4,44,1,1,duration:11845,startTime:Thu Feb 23 2023 17:41:35 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:41:47 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,5,53,1,1,duration:26932,startTime:Thu Feb 23 2023 17:41:47 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:42:14 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,6,9,-1,1,duration:11887,startTime:Thu Feb 23 2023 17:42:14 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:42:26 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,7,74,-1,1,duration:17525,startTime:Thu Feb 23 2023 17:42:26 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:42:44 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,8,94,1,1,duration:13132,startTime:Thu Feb 23 2023 17:42:44 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:42:57 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,9,86,1,0,duration:8425,startTime:Thu Feb 23 2023 17:42:57 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:43:05 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,10,17,1,0,duration:8678,startTime:Thu Feb 23 2023 17:43:05 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:43:14 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,11,38,1,1,duration:9169,startTime:Thu Feb 23 2023 17:43:28 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:43:37 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,12,25,1,0,duration:11751,startTime:Thu Feb 23 2023 17:43:37 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:43:49 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,13,8,-1,1,duration:8628,startTime:Thu Feb 23 2023 17:43:49 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:43:58 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,14,24,1,0,duration:6959,startTime:Thu Feb 23 2023 17:43:58 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:44:05 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,15,57,1,1,duration:13990,startTime:Thu Feb 23 2023 17:44:05 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:44:19 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,16,104,1,1,duration:12153,startTime:Thu Feb 23 2023 17:44:19 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:44:31 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,17,71,-1,1,duration:12016,startTime:Thu Feb 23 2023 17:44:31 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:44:43 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,18,68,1,0,duration:13316,startTime:Thu Feb 23 2023 17:44:43 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:44:56 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,19,96,1,1,duration:8835,startTime:Thu Feb 23 2023 17:44:56 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:45:05 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,20,62,-1,1,duration:10802,startTime:Thu Feb 23 2023 17:45:05 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:45:16 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,21,117,1,1,duration:28482,startTime:Thu Feb 23 2023 17:45:33 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:46:01 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,22,87,1,0,duration:22245,startTime:Thu Feb 23 2023 17:46:01 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:46:23 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,23,107,1,1,duration:15314,startTime:Thu Feb 23 2023 17:46:23 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:46:39 GMT-0500 (Eastern Standard Time)}
62dd2f0668b37a65531fae67,63f7eb0ab357c8e1f68c987b,63f7d0fc2f608bdc5464815d,24,116,1,1,duration:39623,startTime:Thu Feb 23 2023 17:46:39 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 17:47:18 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,1,71,-1,1,duration:24324,startTime:Thu Feb 23 2023 11:07:02 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:07:26 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,2,37,1,1,duration:8818,startTime:Thu Feb 23 2023 11:07:26 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:07:35 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,3,22,-1,1,duration:11186,startTime:Thu Feb 23 2023 11:07:35 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:07:47 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,4,52,1,1,duration:12301,startTime:Thu Feb 23 2023 11:07:47 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:07:59 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,5,10,1,0,duration:6273,startTime:Thu Feb 23 2023 11:07:59 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:08:05 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,6,61,-1,1,duration:7858,startTime:Thu Feb 23 2023 11:08:05 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:08:13 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,7,79,1,0,duration:4511,startTime:Thu Feb 23 2023 11:08:13 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:08:18 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,8,26,1,0,duration:4080,startTime:Thu Feb 23 2023 11:08:18 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:08:22 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,9,82,-1,1,duration:8766,startTime:Thu Feb 23 2023 11:08:22 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:08:31 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,10,99,-1,1,duration:12048,startTime:Thu Feb 23 2023 11:08:31 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:08:43 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,11,105,-1,1,duration:4711,startTime:Thu Feb 23 2023 11:08:52 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:08:57 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,12,60,-1,1,duration:8351,startTime:Thu Feb 23 2023 11:08:57 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:09:05 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,13,103,1,1,duration:5862,startTime:Thu Feb 23 2023 11:09:05 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:09:11 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,14,57,1,1,duration:5435,startTime:Thu Feb 23 2023 11:09:11 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:09:16 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,15,91,-1,1,duration:10791,startTime:Thu Feb 23 2023 11:09:17 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:09:27 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,16,113,1,1,duration:8962,startTime:Thu Feb 23 2023 11:09:27 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:09:36 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,17,35,1,1,duration:24874,startTime:Thu Feb 23 2023 11:09:36 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:10:01 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,18,47,1,1,duration:6635,startTime:Thu Feb 23 2023 11:10:01 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:10:08 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,19,8,-1,1,duration:6680,startTime:Thu Feb 23 2023 11:10:08 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:10:15 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,20,5,1,0,duration:3821,startTime:Thu Feb 23 2023 11:10:15 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:10:19 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,21,119,-1,1,duration:5279,startTime:Thu Feb 23 2023 11:10:24 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:10:29 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,22,88,1,0,duration:6575,startTime:Thu Feb 23 2023 11:10:29 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:10:36 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,23,40,1,1,duration:7086,startTime:Thu Feb 23 2023 11:10:36 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:10:43 GMT-0500 (Eastern Standard Time)}
62ddbd7eb3e9431e49b46ec1,63f78e8d5ad6c81bc3ea809a,63f77f2fbdfe4047ddabe507,24,12,-1,1,duration:10837,startTime:Thu Feb 23 2023 11:10:43 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:10:54 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,1,101,1,1,duration:17335,startTime:Thu Feb 23 2023 10:51:18 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 10:51:35 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,2,81,-1,1,duration:51673,startTime:Thu Feb 23 2023 10:51:35 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 10:52:27 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,3,17,-1,1,duration:71826,startTime:Thu Feb 23 2023 10:52:27 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 10:53:39 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,4,10,1,0,duration:114826,startTime:Thu Feb 23 2023 10:53:39 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 10:55:34 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,5,108,1,1,duration:8700,startTime:Thu Feb 23 2023 10:55:34 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 10:55:42 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,6,0,-1,1,duration:57591,startTime:Thu Feb 23 2023 10:55:42 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 10:56:40 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,7,9,-1,1,duration:11669,startTime:Thu Feb 23 2023 10:56:40 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 10:56:52 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,8,33,1,1,duration:9370,startTime:Thu Feb 23 2023 10:56:52 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 10:57:01 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,9,22,-1,1,duration:38708,startTime:Thu Feb 23 2023 10:57:01 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 10:57:40 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,10,85,-1,1,duration:7082,startTime:Thu Feb 23 2023 10:57:40 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 10:57:47 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,11,31,1,1,duration:9007,startTime:Thu Feb 23 2023 10:57:57 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 10:58:06 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,12,90,-1,0,duration:46087,startTime:Thu Feb 23 2023 10:58:06 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 10:58:52 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,13,28,1,0,duration:23757,startTime:Thu Feb 23 2023 10:58:52 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 10:59:15 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,14,97,1,1,duration:41988,startTime:Thu Feb 23 2023 10:59:15 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 10:59:57 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,15,40,1,1,duration:7018,startTime:Thu Feb 23 2023 10:59:57 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:00:04 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,16,48,1,1,duration:37225,startTime:Thu Feb 23 2023 11:00:04 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:00:42 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,17,119,1,1,duration:10193,startTime:Thu Feb 23 2023 11:00:42 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:00:52 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,18,55,1,1,duration:5889,startTime:Thu Feb 23 2023 11:00:52 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:00:58 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,19,114,1,1,duration:7084,startTime:Thu Feb 23 2023 11:00:58 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:01:05 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,20,59,1,1,duration:13505,startTime:Thu Feb 23 2023 11:01:05 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:01:18 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,21,70,-1,1,duration:16074,startTime:Thu Feb 23 2023 11:01:40 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:01:56 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,22,66,-1,1,duration:13464,startTime:Thu Feb 23 2023 11:01:56 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:02:10 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,23,65,-1,1,duration:15322,startTime:Thu Feb 23 2023 11:02:10 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:02:25 GMT-0500 (Eastern Standard Time)}
62dea258fadef5f0a9f1af86,63f78b1f55c8853793bbb144,63f77f2fbdfe4047ddabe507,24,72,-1,1,duration:138637,startTime:Thu Feb 23 2023 11:02:25 GMT-0500 (Eastern Standard Time),submitTime:Thu Feb 23 2023 11:04:44 GMT-0500 (Eastern Standard Time)}
62e312ff0bec2e55c4e4fc9f,SESSION_ID:63fd0c05deda051845d65139,STUDY_ID:63fcfcc5c60513f0decf8ee1,1,17,-1,1,duration:36904,startTime:Mon Feb 27 2023 15:02:38 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:03:15 GMT-0500 (Eastern Standard Time)}
62e312ff0bec2e55c4e4fc9f,SESSION_ID:63fd0c05deda051845d65139,STUDY_ID:63fcfcc5c60513f0decf8ee1,2,8,-1,1,duration:68008,startTime:Mon Feb 27 2023 15:03:15 GMT-0500 (Eastern Standard Time),submitTime:Mon Feb 27 2023 15:04:23 GMT-0500 (Eastern Standard Time)}
