workerId,Session,Study,treatmentId,taskId,comment,answer1,answer2,duration,startTime,submiTiime,answer,biasf
629feb5b41542f049572e04c,SESSION_ID:64fa4e4fba4136e1e83add4f,STUDY_ID:64fa428fa4e478e7a98223f8,1,4,62,1,0,duration:31101,startTime:Thu Sep 07 2023 18:39:44 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:40:15 GMT-0400 (Eastern Daylight Time)},0,0
6345c5134fb2b5e288ae94e9,SESSION_ID:64fa304113aab933aefd4eee,STUDY_ID:64fa1e7d676feb23d42ed75d,1,7,57,95,98,duration:16546,startTime:Thu Sep 07 2023 16:24:19 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 16:24:35 GMT-0400 (Eastern Daylight Time)},0.98,-0.003333333
639a21660463f7343d9cee2b,SESSION_ID:64f9d27f1ba1b3f883dd44b8,STUDY_ID:64f9ca79054670dbff57b69b,1,13,113,95,100,duration:20420,startTime:Thu Sep 07 2023 10:00:57 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:01:17 GMT-0400 (Eastern Daylight Time)},1,0.018867925
63179fe6d8b52834c9c8f5f7,SESSION_ID:64f8d63cd73eae4358fee437,STUDY_ID:64f8ce337b289a6b18812bba,1,6,8,1,0,duration:8423,startTime:Wed Sep 06 2023 15:45:23 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:45:31 GMT-0400 (Eastern Daylight Time)},0,0
5edaaffa2fb6186f3a7b4579,SESSION_ID:64fa33fff86cac1ff1e57948,STUDY_ID:64fa1e7d676feb23d42ed75d,1,9,56,95,99,duration:19425,startTime:Thu Sep 07 2023 13:42:26 GMT-0700 (Pacific Daylight Time),submitTime:Thu Sep 07 2023 13:42:46 GMT-0700 (Pacific Daylight Time)},0.99,-0.01
631639fab96f950c32505935,SESSION_ID:64fa2eeef26311b078de3f19,STUDY_ID:64fa1e7d676feb23d42ed75d,1,23,50,85,88,duration:15703,startTime:Thu Sep 07 2023 13:22:01 GMT-0700 (Mountain Standard Time),submitTime:Thu Sep 07 2023 13:22:16 GMT-0700 (Mountain Standard Time)},0.88,-0.083636364
631916ad7afacf6bf7b9a0f6,SESSION_ID:64f8e5b02f4ee19dafb9b7e7,STUDY_ID:64f8ce337b289a6b18812bba,1,12,104,35,37,duration:17936,startTime:Wed Sep 06 2023 13:59:29 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 13:59:46 GMT-0700 (Pacific Daylight Time)},0.37,-0.45
631cfe68ec3769b3711bd80d,SESSION_ID:64f8dbd3737e9c7527702e58,STUDY_ID:64f8ce337b289a6b18812bba,1,22,34,85,88,duration:10944,startTime:Wed Sep 06 2023 16:15:35 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:15:46 GMT-0400 (Eastern Daylight Time)},0.88,-0.12
55884c0dfdf99b4020ba0a1b,SESSION_ID:64fa214a48fdd2e93e2e356a,STUDY_ID:64fa1e7d676feb23d42ed75d,1,22,92,15,13,duration:15326,startTime:Thu Sep 07 2023 14:26:02 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 14:26:17 GMT-0500 (Central Daylight Time)},0.13,-0.523846154
5c90094e71f3100016181ea9,SESSION_ID:64f8e1ffb4e991de381658f3,STUDY_ID:64f8ce337b289a6b18812bbb,1,12,100,65,70,duration:21798,startTime:Wed Sep 06 2023 14:01:13 GMT-0700 (Mountain Standard Time),submitTime:Wed Sep 06 2023 14:01:35 GMT-0700 (Mountain Standard Time)},0.7,-0.267213115
612bdce27fe2b2cb696269f4,SESSION_ID:64f8d4067c8df9d1d5d66ba7,STUDY_ID:64f8ce337b289a6b18812bba,1,16,90,5,10,duration:35800,startTime:Wed Sep 06 2023 12:40:54 GMT-0700 (PDT),submitTime:Wed Sep 06 2023 12:41:30 GMT-0700 (PDT)},0.1,-0.489285714
5ec0914ef9f1aa49f02c7449,SESSION_ID:64fb2d426d1c40f01ab694cb,STUDY_ID:64fb25990f2d04d645f0af85,1,4,13,65,65,duration:19793,startTime:Fri Sep 08 2023 07:23:49 GMT-0700 (Pacific Daylight Time),submitTime:Fri Sep 08 2023 07:24:09 GMT-0700 (Pacific Daylight Time)},0.65,0.053846154
631639fab96f950c32505935,SESSION_ID:64fa2eeef26311b078de3f19,STUDY_ID:64fa1e7d676feb23d42ed75d,1,22,56,95,100,duration:17963,startTime:Thu Sep 07 2023 13:21:43 GMT-0700 (Mountain Standard Time),submitTime:Thu Sep 07 2023 13:22:01 GMT-0700 (Mountain Standard Time)},1,0
5e146ae30db892a7d9c12265,SESSION_ID:64f9d49044798a2ee6505b79,STUDY_ID:64f9ca79054670dbff57b69b,1,9,56,95,95,duration:9892,startTime:Thu Sep 07 2023 09:52:53 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 09:53:03 GMT-0400 (Eastern Daylight Time)},0.95,-0.05
639a21660463f7343d9cee2b,SESSION_ID:64f9d27f1ba1b3f883dd44b8,STUDY_ID:64f9ca79054670dbff57b69b,1,6,60,1,0,duration:26661,startTime:Thu Sep 07 2023 09:55:07 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 09:55:33 GMT-0400 (Eastern Daylight Time)},0,0
59f24b04cde13e00019a3e82,SESSION_ID:64fa46ed5258292fe32c9872,STUDY_ID:64fa428fa4e478e7a98223f8,1,24,69,5,6,duration:16072,startTime:Thu Sep 07 2023 18:04:23 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:04:39 GMT-0400 (Eastern Daylight Time)},0.06,-0.536491228
641361951f32a46c07479b33,SESSION_ID:64fb3a99b063b6bf5a4b268d,STUDY_ID:64fb25990f2d04d645f0af85,1,15,52,95,95,duration:9423,startTime:Fri Sep 08 2023 11:21:33 GMT-0400 (Eastern Daylight Time),submitTime:Fri Sep 08 2023 11:21:42 GMT-0400 (Eastern Daylight Time)},0.95,-0.03245614
6348801ddd19d0c7bfddac73,SESSION_ID:64f8e425bcf9c4d9178e7195,STUDY_ID:64f8ce337b289a6b18812bbb,1,16,67,5,6,duration:20954,startTime:Wed Sep 06 2023 16:56:31 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:56:52 GMT-0400 (Eastern Daylight Time)},0.06,0.020784314
5f9b7861ba641d39dfde5fa3,SESSION_ID:64f889daf03fdc5c3d24aab0,STUDY_ID:64f87d77f1db16f3b98108c2,1,2,84,35,35,duration:176587,startTime:Wed Sep 06 2023 10:32:30 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:35:26 GMT-0400 (Eastern Daylight Time)},0.35,-0.265384615
642b6547b732b663d7180d06,SESSION_ID:64fa565a16bb4ec9f240c8d2,STUDY_ID:64fa428fa4e478e7a98223f8,1,10,108,75,76,duration:11070,startTime:Thu Sep 07 2023 17:08:13 GMT-0600 (Mountain Daylight Time),submitTime:Thu Sep 07 2023 17:08:24 GMT-0600 (Mountain Daylight Time)},0.76,-0.150714286
61099b4c0e17f05142f54a2d,SESSION_ID:64f8d0a56a1ab08a26ddaeab,STUDY_ID:64f8ce337b289a6b18812bba,1,19,94,15,15,duration:17586,startTime:Wed Sep 06 2023 15:24:37 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 15:24:55 GMT-0400 (Eastern Daylight Time)},0.15,-0.51
5c90094e71f3100016181ea9,SESSION_ID:64f8e1ffb4e991de381658f3,STUDY_ID:64f8ce337b289a6b18812bbb,1,19,98,95,95,duration:21675,startTime:Wed Sep 06 2023 14:04:44 GMT-0700 (Mountain Standard Time),submitTime:Wed Sep 06 2023 14:05:06 GMT-0700 (Mountain Standard Time)},0.95,0.070689655
602aaad0543ec50f6af5cc79,SESSION_ID:64fa491e626d1e55cd40c8ef,STUDY_ID:64fa428fa4e478e7a98223f8,1,2,68,25,21,duration:18561,startTime:Thu Sep 07 2023 19:09:12 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 19:09:31 GMT-0400 (Eastern Daylight Time)},0.21,-0.54862069
5d02c9be020a21001835c3b4,SESSION_ID:64f9d6f41f9ef22dd9346958,STUDY_ID:64f9ca79054670dbff57b69a,1,17,86,15,15,duration:40101,startTime:Thu Sep 07 2023 10:12:31 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:13:11 GMT-0400 (Eastern Daylight Time)},0.15,-0.762280702
60fcd5602ff7c8f0866ecd0c,SESSION_ID:64f8da91bfc537a0c8d66b84,STUDY_ID:64f8ce337b289a6b18812bbb,1,3,102,65,65,duration:11951,startTime:Wed Sep 06 2023 16:04:16 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:04:28 GMT-0400 (Eastern Daylight Time)},0.65,-0.281034483
5e146ae30db892a7d9c12265,SESSION_ID:64f9d49044798a2ee6505b79,STUDY_ID:64f9ca79054670dbff57b69b,1,23,86,95,95,duration:10502,startTime:Thu Sep 07 2023 09:57:00 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 09:57:11 GMT-0400 (Eastern Daylight Time)},0.95,0.037719298
57962a6e2fc0d400012c808e,SESSION_ID:64f88aeeeb907de7aae09cfb,STUDY_ID:64f87d77f1db16f3b98108c3,1,12,44,85,90,duration:15384,startTime:Wed Sep 06 2023 10:34:12 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:34:27 GMT-0400 (Eastern Daylight Time)},0.9,-0.081481481
639a21660463f7343d9cee2b,SESSION_ID:64f9d27f1ba1b3f883dd44b8,STUDY_ID:64f9ca79054670dbff57b69b,1,7,103,65,70,duration:33624,startTime:Thu Sep 07 2023 09:55:33 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 09:56:07 GMT-0400 (Eastern Daylight Time)},0.7,0.360377358
642727be26e2e928b64f0ab0,SESSION_ID:64f88f77b23d2542e19ad904,STUDY_ID:64f87d77f1db16f3b98108c3,1,24,70,55,55,duration:12483,startTime:Wed Sep 06 2023 10:51:23 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:51:36 GMT-0400 (Eastern Daylight Time)},0.55,0.143220339
5e6387b1b7d70b10675e3a26,SESSION_ID:64f8e48989e7785e2a165921,STUDY_ID:64f8ce337b289a6b18812bba,1,8,78,25,30,duration:19627,startTime:Wed Sep 06 2023 16:49:08 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:49:27 GMT-0400 (Eastern Daylight Time)},0.3,-0.514814815
631916ad7afacf6bf7b9a0f6,SESSION_ID:64f8e5b02f4ee19dafb9b7e7,STUDY_ID:64f8ce337b289a6b18812bba,1,15,90,25,21,duration:57685,startTime:Wed Sep 06 2023 14:01:47 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 14:02:44 GMT-0700 (Pacific Daylight Time)},0.21,-0.379285714
5d485ae88e0dc50016999a45,SESSION_ID:64f8d13bc28ef2003303254d,STUDY_ID:64f8ce337b289a6b18812bba,1,19,63,1,0,duration:37471,startTime:Wed Sep 06 2023 14:43:39 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 14:44:17 GMT-0500 (Central Daylight Time)},0,-0.090909091
63d3f95bba922834f0e8ac39,SESSION_ID:64f8822029466eda28fa9505,STUDY_ID:64f87d77f1db16f3b98108c2,1,10,49,95,99,duration:1074622,startTime:Wed Sep 06 2023 09:49:17 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:07:11 GMT-0400 (Eastern Daylight Time)},0.99,-0.01
5d51444f292b750001583e28,SESSION_ID:64f9d3cb2428e25f181425f4,STUDY_ID:64f9ca79054670dbff57b69a,1,16,95,25,30,duration:32890,startTime:Thu Sep 07 2023 10:00:37 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:01:10 GMT-0400 (Eastern Daylight Time)},0.3,-0.409090909
6115b2963198eca231d6eb2b,SESSION_ID:64f8e1e0280a151f0ad34db5,STUDY_ID:64f8ce337b289a6b18812bbb,1,23,69,5,6,duration:16324,startTime:Wed Sep 06 2023 15:40:53 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:41:09 GMT-0500 (Central Daylight Time)},0.06,-0.536491228
5cffe60f6846ae00019d35ef,SESSION_ID:64f8887e25ea83f8f2033ec5,STUDY_ID:64f87d77f1db16f3b98108c2,1,3,42,95,95,duration:33303,startTime:Wed Sep 06 2023 10:15:05 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:15:38 GMT-0400 (Eastern Daylight Time)},0.95,-0.032758621
5974561734b844000168d1e0,SESSION_ID:64f9d70c0eeff7274c3b34db,STUDY_ID:64f9ca79054670dbff57b69b,1,8,16,55,53,duration:33906,startTime:Thu Sep 07 2023 10:02:51 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:03:25 GMT-0400 (Eastern Daylight Time)},0.53,0.412352941
5fab3afc780978629141d35f,SESSION_ID:64f9ccb6add187243b41f73c,STUDY_ID:64f9ca79054670dbff57b69b,1,17,4,15,11,duration:15208,startTime:Thu Sep 07 2023 08:20:14 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 08:20:29 GMT-0500 (Central Daylight Time)},0.11,0.09
5f0cd090c46f4017b410ccbf,SESSION_ID:64f880151e3e8e053cae3aa6,STUDY_ID:64f87d77f1db16f3b98108c3,1,24,24,95,100,duration:9610,startTime:Wed Sep 06 2023 09:43:56 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 09:44:06 GMT-0400 (Eastern Daylight Time)},1,0.13559322
6348801ddd19d0c7bfddac73,SESSION_ID:64f8e425bcf9c4d9178e7195,STUDY_ID:64f8ce337b289a6b18812bbb,1,8,39,45,46,duration:42128,startTime:Wed Sep 06 2023 16:51:44 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:52:27 GMT-0400 (Eastern Daylight Time)},0.46,-0.481176471
59f24b04cde13e00019a3e82,SESSION_ID:64fa46ed5258292fe32c9872,STUDY_ID:64fa428fa4e478e7a98223f8,1,10,108,55,57,duration:13739,startTime:Thu Sep 07 2023 18:00:51 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:01:05 GMT-0400 (Eastern Daylight Time)},0.57,-0.340714286
5f9b7861ba641d39dfde5fa3,SESSION_ID:64f889daf03fdc5c3d24aab0,STUDY_ID:64f87d77f1db16f3b98108c2,1,4,49,55,55,duration:105386,startTime:Wed Sep 06 2023 10:36:16 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:38:01 GMT-0400 (Eastern Daylight Time)},0.55,-0.45
642727be26e2e928b64f0ab0,SESSION_ID:64f88f77b23d2542e19ad904,STUDY_ID:64f87d77f1db16f3b98108c3,1,11,102,85,88,duration:23264,startTime:Wed Sep 06 2023 10:47:35 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:47:58 GMT-0400 (Eastern Daylight Time)},0.88,-0.051034483
63d7c7cc6818efd3fd8dfc80,SESSION_ID:64fb361eb9d6d42217ffaa87,STUDY_ID:64fb25990f2d04d645f0af85,1,19,17,15,15,duration:20128,startTime:Fri Sep 08 2023 10:10:47 GMT-0500 (Central Daylight Time),submitTime:Fri Sep 08 2023 10:11:07 GMT-0500 (Central Daylight Time)},0.15,-0.395454545
59f24b04cde13e00019a3e82,SESSION_ID:64fa46ed5258292fe32c9872,STUDY_ID:64fa428fa4e478e7a98223f8,1,18,46,95,99,duration:15890,startTime:Thu Sep 07 2023 18:03:01 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:03:16 GMT-0400 (Eastern Daylight Time)},0.99,-0.01
64135b2efa1c09f8a0b91bd4,SESSION_ID:64f88f8fb34df91c6de12467,STUDY_ID:64f87d77f1db16f3b98108c3,1,18,13,15,13,duration:9126,startTime:Wed Sep 06 2023 09:48:47 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 09:48:56 GMT-0500 (Central Daylight Time)},0.13,-0.466153846
642727be26e2e928b64f0ab0,SESSION_ID:64f88f77b23d2542e19ad904,STUDY_ID:64f87d77f1db16f3b98108c3,1,21,45,95,100,duration:8482,startTime:Wed Sep 06 2023 10:50:28 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:50:37 GMT-0400 (Eastern Daylight Time)},1,0
58ae45f35e63bf00013b530e,SESSION_ID:64f8e63cd0eafe6826033eb1,STUDY_ID:64f8ce337b289a6b18812bbb,1,14,37,85,85,duration:21741,startTime:Wed Sep 06 2023 14:01:11 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 14:01:33 GMT-0700 (Pacific Daylight Time)},0.85,-0.13245614
642b6547b732b663d7180d06,SESSION_ID:64fa565a16bb4ec9f240c8d2,STUDY_ID:64fa428fa4e478e7a98223f8,1,19,109,85,83,duration:10420,startTime:Thu Sep 07 2023 17:10:26 GMT-0600 (Mountain Daylight Time),submitTime:Thu Sep 07 2023 17:10:36 GMT-0600 (Mountain Daylight Time)},0.83,0.008571429
5a216247c3e60a0001780c42,SESSION_ID:64f9d45e239d385293e0da47,STUDY_ID:64f9ca79054670dbff57b69b,1,12,23,95,100,duration:13367,startTime:Thu Sep 07 2023 08:52:55 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 08:53:08 GMT-0500 (Central Daylight Time)},1,0.189655172
6310bdd0c04dd21ec4d97496,SESSION_ID:64f88b5ae9d456823ccf659b,STUDY_ID:64f87d77f1db16f3b98108c2,1,13,99,65,68,duration:18430,startTime:Wed Sep 06 2023 07:33:37 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 07:33:55 GMT-0700 (Pacific Daylight Time)},0.68,-0.156065574
60fe2c4662ca0c1aa5e6016a,SESSION_ID:64f8db2b09f6df82c9b9406c,STUDY_ID:64f8ce337b289a6b18812bbb,1,20,73,5,5,duration:9216,startTime:Wed Sep 06 2023 16:08:52 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:09:01 GMT-0400 (Eastern Daylight Time)},0.05,-0.272033898
5e531b2205acdb33c0f5f24c,SESSION_ID:64f897b9d5194154ecaa196c,STUDY_ID:64f87d77f1db16f3b98108c2,1,14,118,95,97,duration:35610,startTime:Wed Sep 06 2023 11:22:56 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 11:23:32 GMT-0400 (Eastern Daylight Time)},0.97,0.026603774
5cffe60f6846ae00019d35ef,SESSION_ID:64f8887e25ea83f8f2033ec5,STUDY_ID:64f87d77f1db16f3b98108c2,1,15,1,5,5,duration:21288,startTime:Wed Sep 06 2023 10:20:07 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:20:29 GMT-0400 (Eastern Daylight Time)},0.05,0.03245614
5e77d216e2ce7c0849880e65,SESSION_ID:64fa22e2e0a73ed760ddd04e,STUDY_ID:64fa1e7d676feb23d42ed75d,1,2,86,75,75,duration:45426,startTime:Thu Sep 07 2023 14:26:43 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 14:27:29 GMT-0500 (Central Daylight Time)},0.75,-0.162280702
645504167604634b380f35fd,SESSION_ID:64f8ddf9cb6f2a6e1dfd70d0,STUDY_ID:64f8ce337b289a6b18812bbb,1,4,15,5,5,duration:69257,startTime:Wed Sep 06 2023 16:24:18 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 16:25:28 GMT-0400 (Eastern Daylight Time)},0.05,-0.05
6345c5134fb2b5e288ae94e9,SESSION_ID:64fa304113aab933aefd4eee,STUDY_ID:64fa1e7d676feb23d42ed75d,1,21,52,95,100,duration:27360,startTime:Thu Sep 07 2023 16:30:40 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 16:31:07 GMT-0400 (Eastern Daylight Time)},1,0.01754386
5b53e95f4bbe600001465c18,SESSION_ID:64f9d7330a06735fe7ad8b80,STUDY_ID:64f9ca79054670dbff57b69b,1,2,94,15,15,duration:16588,startTime:Thu Sep 07 2023 10:14:41 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:14:58 GMT-0400 (Eastern Daylight Time)},0.15,-0.51
63fc425460ebc8ea83407754,SESSION_ID:64f88b8efa1c93d07ad34d65,STUDY_ID:64f87d77f1db16f3b98108c2,1,20,104,15,20,duration:44040,startTime:Wed Sep 06 2023 10:42:51 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:43:35 GMT-0400 (Eastern Daylight Time)},0.2,-0.62
5f0cd090c46f4017b410ccbf,SESSION_ID:64f880151e3e8e053cae3aa6,STUDY_ID:64f87d77f1db16f3b98108c3,1,11,99,95,100,duration:18398,startTime:Wed Sep 06 2023 09:40:29 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 09:40:47 GMT-0400 (Eastern Daylight Time)},1,0.163934426
612bdce27fe2b2cb696269f4,SESSION_ID:64f8d4067c8df9d1d5d66ba7,STUDY_ID:64f8ce337b289a6b18812bba,1,5,10,85,90,duration:20166,startTime:Wed Sep 06 2023 12:37:31 GMT-0700 (PDT),submitTime:Wed Sep 06 2023 12:37:51 GMT-0700 (PDT)},0.9,0.713559322
610f615654fdbcac0f485a9d,SESSION_ID:64f9d7412128cc5e2d084e51,STUDY_ID:64f9ca79054670dbff57b69b,1,19,14,1,0,duration:9083,startTime:Thu Sep 07 2023 10:08:32 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:08:41 GMT-0400 (Eastern Daylight Time)},0,-0.094339623
5fab3afc780978629141d35f,SESSION_ID:64f9ccb6add187243b41f73c,STUDY_ID:64f9ca79054670dbff57b69b,1,21,9,1,0,duration:6106,startTime:Thu Sep 07 2023 08:21:40 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 08:21:46 GMT-0500 (Central Daylight Time)},0,0
63fc425460ebc8ea83407754,SESSION_ID:64f88b8efa1c93d07ad34d65,STUDY_ID:64f87d77f1db16f3b98108c2,1,16,88,35,31,duration:48331,startTime:Wed Sep 06 2023 10:39:41 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:40:29 GMT-0400 (Eastern Daylight Time)},0.31,-0.547142857
6329fef9d9d384640eb94cfa,SESSION_ID:64f88f2831f3208549e855e9,STUDY_ID:64f87d77f1db16f3b98108c3,1,21,10,5,5,duration:13777,startTime:Wed Sep 06 2023 10:53:55 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:54:09 GMT-0400 (Eastern Daylight Time)},0.05,-0.136440678
63fc608db691cbfaeab36b66,SESSION_ID:64fa4d9c30265fb26989a067,STUDY_ID:64fa428fa4e478e7a98223f8,1,15,109,85,90,duration:7989,startTime:Thu Sep 07 2023 15:28:51 GMT-0700 (Mountain Standard Time),submitTime:Thu Sep 07 2023 15:28:59 GMT-0700 (Mountain Standard Time)},0.9,0.078571429
5d485ae88e0dc50016999a45,SESSION_ID:64f8d13bc28ef2003303254d,STUDY_ID:64f8ce337b289a6b18812bba,1,9,57,95,100,duration:33599,startTime:Wed Sep 06 2023 14:37:08 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 14:37:42 GMT-0500 (Central Daylight Time)},1,0.016666667
645b64a4db6c2fa817932d6e,SESSION_ID:64f8e104514d7136f1b875a5,STUDY_ID:64f8ce337b289a6b18812bbb,1,9,92,75,80,duration:121054,startTime:Wed Sep 06 2023 15:46:37 GMT-0500 (Central Daylight Time),submitTime:Wed Sep 06 2023 15:48:38 GMT-0500 (Central Daylight Time)},0.8,0.146153846
63e619e5820fec66c7514ec3,SESSION_ID:64f9d0ff81d9a15def17faa5,STUDY_ID:64f9ca79054670dbff57b69b,1,19,46,85,85,duration:3349,startTime:Thu Sep 07 2023 08:48:18 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 08:48:21 GMT-0500 (Central Daylight Time)},0.85,-0.15
641370f5a8d3826956778170,SESSION_ID:64fa337c9fe1fe2066fd0d2d,STUDY_ID:64fa1e7d676feb23d42ed75d,1,3,106,55,56,duration:97233,startTime:Thu Sep 07 2023 15:38:39 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 15:40:16 GMT-0500 (Central Daylight Time)},0.56,-0.44
5e77d216e2ce7c0849880e65,SESSION_ID:64fa22e2e0a73ed760ddd04e,STUDY_ID:64fa1e7d676feb23d42ed75d,1,4,113,95,95,duration:23308,startTime:Thu Sep 07 2023 14:28:03 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 14:28:27 GMT-0500 (Central Daylight Time)},0.95,-0.031132075
63d3f95bba922834f0e8ac39,SESSION_ID:64f8822029466eda28fa9505,STUDY_ID:64f87d77f1db16f3b98108c2,1,17,66,15,15,duration:11258,startTime:Wed Sep 06 2023 10:08:58 GMT-0400 (Eastern Daylight Time),submitTime:Wed Sep 06 2023 10:09:09 GMT-0400 (Eastern Daylight Time)},0.15,-0.003846154
629feb5b41542f049572e04c,SESSION_ID:64fa4e4fba4136e1e83add4f,STUDY_ID:64fa428fa4e478e7a98223f8,1,11,96,25,25,duration:73330,startTime:Thu Sep 07 2023 18:42:43 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:43:57 GMT-0400 (Eastern Daylight Time)},0.25,-0.519230769
63e619e5820fec66c7514ec3,SESSION_ID:64f9d0ff81d9a15def17faa5,STUDY_ID:64f9ca79054670dbff57b69b,1,9,36,85,85,duration:4278,startTime:Thu Sep 07 2023 08:36:03 GMT-0500 (Central Daylight Time),submitTime:Thu Sep 07 2023 08:36:08 GMT-0500 (Central Daylight Time)},0.85,-0.15
6310bdd0c04dd21ec4d97496,SESSION_ID:64f88b5ae9d456823ccf659b,STUDY_ID:64f87d77f1db16f3b98108c2,1,12,88,55,56,duration:12981,startTime:Wed Sep 06 2023 07:33:24 GMT-0700 (Pacific Daylight Time),submitTime:Wed Sep 06 2023 07:33:37 GMT-0700 (Pacific Daylight Time)},0.56,-0.297142857
59f24b04cde13e00019a3e82,SESSION_ID:64fa46ed5258292fe32c9872,STUDY_ID:64fa428fa4e478e7a98223f8,1,20,36,45,47,duration:13200,startTime:Thu Sep 07 2023 18:03:30 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 18:03:43 GMT-0400 (Eastern Daylight Time)},0.47,-0.53
5e7e659ae47a3d5249d9bd9e,SESSION_ID:64fa28e1f53fa11ac9b2b1ef,STUDY_ID:64fa1e7d676feb23d42ed75d,1,17,24,75,80,duration:8810,startTime:Thu Sep 07 2023 15:54:04 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 15:54:13 GMT-0400 (Eastern Daylight Time)},0.8,-0.06440678
5d51444f292b750001583e28,SESSION_ID:64f9d3cb2428e25f181425f4,STUDY_ID:64f9ca79054670dbff57b69a,1,24,54,95,92,duration:24791,startTime:Thu Sep 07 2023 10:03:06 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 10:03:31 GMT-0400 (Eastern Daylight Time)},0.92,-0.060769231
6345c5134fb2b5e288ae94e9,SESSION_ID:64fa304113aab933aefd4eee,STUDY_ID:64fa1e7d676feb23d42ed75d,1,22,75,5,1,duration:26434,startTime:Thu Sep 07 2023 16:31:07 GMT-0400 (Eastern Daylight Time),submitTime:Thu Sep 07 2023 16:31:34 GMT-0400 (Eastern Daylight Time)},0.01,-0.844545455
